"P2_H11";"200414_NB501473_A_L1-4_AIMI-219";"SPY190507_11";"NouvelleCaledonie";"teleo";"LotA"
"P2_H12";"200414_NB501473_A_L1-4_AIMI-219";"SPY190507_12";"NouvelleCaledonie";"teleo";"LotA"
"P3_A1";"200414_NB501473_A_L1-4_AIMI-219";"SPY190510_01";"NouvelleCaledonie";"teleo";"LotA"
"P3_A2";"200414_NB501473_A_L1-4_AIMI-219";"SPY190510_02";"NouvelleCaledonie";"teleo";"LotA"
"P3_A3";"200414_NB501473_A_L1-4_AIMI-219";"SPY190510_03";"NouvelleCaledonie";"teleo";"LotA"
"P3_A4";"200414_NB501473_A_L1-4_AIMI-219";"SPY190510_04";"NouvelleCaledonie";"teleo";"LotA"
"P3_A5";"200414_NB501473_A_L1-4_AIMI-219";"SPY190510_05";"NouvelleCaledonie";"teleo";"LotA"
"P3_A6";"200414_NB501473_A_L1-4_AIMI-219";"SPY190510_06";"NouvelleCaledonie";"teleo";"LotA"
"P3_A7";"200414_NB501473_A_L1-4_AIMI-219";"SPY190510_07";"NouvelleCaledonie";"teleo";"LotA"
"P3_A8";"200414_NB501473_A_L1-4_AIMI-219";"SPY190510_08";"NouvelleCaledonie";"teleo";"LotA"
"P3_A9";"200414_NB501473_A_L1-4_AIMI-219";"SPY190510_09";"NouvelleCaledonie";"teleo";"LotA"
"P3_A10";"200414_NB501473_A_L1-4_AIMI-219";"SPY190510_10";"NouvelleCaledonie";"teleo";"LotA"
"P3_A11";"200414_NB501473_A_L1-4_AIMI-219";"SPY190510_11";"NouvelleCaledonie";"teleo";"LotA"
"P3_A12";"200414_NB501473_A_L1-4_AIMI-219";"SPY190510_12";"NouvelleCaledonie";"teleo";"LotA"
"P3_B1";"200414_NB501473_A_L1-4_AIMI-219";"SPY190516_01";"NouvelleCaledonie";"teleo";"LotA"
"P3_B2";"200414_NB501473_A_L1-4_AIMI-219";"SPY190516_02";"NouvelleCaledonie";"teleo";"LotA"
"P3_B3";"200414_NB501473_A_L1-4_AIMI-219";"SPY190516_03";"NouvelleCaledonie";"teleo";"LotA"
"P3_B4";"200414_NB501473_A_L1-4_AIMI-219";"SPY190516_04";"NouvelleCaledonie";"teleo";"LotA"
"P3_B5";"200414_NB501473_A_L1-4_AIMI-219";"SPY190516_05";"NouvelleCaledonie";"teleo";"LotA"
"P3_B6";"200414_NB501473_A_L1-4_AIMI-219";"SPY190516_06";"NouvelleCaledonie";"teleo";"LotA"
"P3_B7";"200414_NB501473_A_L1-4_AIMI-219";"SPY190516_07";"NouvelleCaledonie";"teleo";"LotA"
"P3_B8";"200414_NB501473_A_L1-4_AIMI-219";"SPY190516_08";"NouvelleCaledonie";"teleo";"LotA"
"P3_B9";"200414_NB501473_A_L1-4_AIMI-219";"SPY190516_09";"NouvelleCaledonie";"teleo";"LotA"
"P3_B10";"200414_NB501473_A_L1-4_AIMI-219";"SPY190516_10";"NouvelleCaledonie";"teleo";"LotA"
"P3_B11";"200414_NB501473_A_L1-4_AIMI-219";"SPY190516_11";"NouvelleCaledonie";"teleo";"LotA"
"P3_B12";"200414_NB501473_A_L1-4_AIMI-219";"SPY190516_12";"NouvelleCaledonie";"teleo";"LotA"
"P3_C1";"200414_NB501473_A_L1-4_AIMI-219";"SPY190520_01";"NouvelleCaledonie";"teleo";"LotA"
"P3_C2";"200414_NB501473_A_L1-4_AIMI-219";"SPY190520_02";"NouvelleCaledonie";"teleo";"LotA"
"P3_C3";"200414_NB501473_A_L1-4_AIMI-219";"SPY190520_03";"NouvelleCaledonie";"teleo";"LotA"
"P3_C4";"200414_NB501473_A_L1-4_AIMI-219";"SPY190520_04";"NouvelleCaledonie";"teleo";"LotA"
"P3_C5";"200414_NB501473_A_L1-4_AIMI-219";"SPY190520_05";"NouvelleCaledonie";"teleo";"LotA"
"P3_C6";"200414_NB501473_A_L1-4_AIMI-219";"SPY190520_06";"NouvelleCaledonie";"teleo";"LotA"
"P3_C7";"200414_NB501473_A_L1-4_AIMI-219";"SPY190520_07";"NouvelleCaledonie";"teleo";"LotA"
"P3_C8";"200414_NB501473_A_L1-4_AIMI-219";"SPY190520_08";"NouvelleCaledonie";"teleo";"LotA"
"P3_C9";"200414_NB501473_A_L1-4_AIMI-219";"SPY190520_09";"NouvelleCaledonie";"teleo";"LotA"
"P3_C10";"200414_NB501473_A_L1-4_AIMI-219";"SPY190520_10";"NouvelleCaledonie";"teleo";"LotA"
"P3_C11";"200414_NB501473_A_L1-4_AIMI-219";"SPY190520_11";"NouvelleCaledonie";"teleo";"LotA"
"P3_C12";"200414_NB501473_A_L1-4_AIMI-219";"SPY190520_12";"NouvelleCaledonie";"teleo";"LotA"
"P3_D1";"200414_NB501473_A_L1-4_AIMI-219";"SPY190529_01";"NouvelleCaledonie";"teleo";"LotA"
