ISO_SOV1;code_spygen;station;GEONAME;TERRITORY1;ISO_TER1;SOVEREIGN1;NoViolence_mean;Corruption_mean;bathy;distCoast;HDI2019;neartt;Gravity;NGO;MarineEcosystemDependency;conflicts;Naturalresourcesrents
ATA;SPY103004;Transect_Drake_6;Antarctic 200NM zone beyond the coastline;Antarctica;ATA;Antarctica;NA;NA;-3882.29296875;185034.04208979;NA;NA;NA;0;NA;0;NA
FRA;SPY173250;petit_cul_de_sac_marin_Large;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-201.562744140625;5069.20602060811;0.901;115.152288168283;6.117966797819;1964;0.102209;37;0.0477845917182019
FRA;SPY173251;petit_cul_de_sac_marin_cote;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-23.0534629821777;1011.50443385105;0.901;20;20.1227079994382;1964;0.102209;37;0.0477845917182019
FRA;SPY173252;petit_cul_de_sac_marin_cote;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-23.0534629821777;1011.50443385105;0.901;20;20.1227079994382;1964;0.102209;37;0.0477845917182019
FRA;SPY173253;riviere_salee;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;3.52074694633484;0;0.901;1;1178.53167242074;1964;0.102209;37;0.0477845917182019
FRA;SPY173254;riviere_salee;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;3.52074694633484;0;0.901;1;1178.53167242074;1964;0.102209;37;0.0477845917182019
FRA;SPY173255;sec_nord;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-630.760009765625;7045.54012577096;0.901;135.320646925709;3.77807646759722;1964;0.102209;37;0.0477845917182019
FRA;SPY173256;sec_nord;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-630.760009765625;7045.54012577096;0.901;135.320646925709;3.77807646759722;1964;0.102209;37;0.0477845917182019
FRA;SPY173257;sec_sud_1;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-1185.9736328125;8896.2826653438;0.901;168.284271247462;2.85675779426204;1964;0.102209;37;0.0477845917182019
FRA;SPY173258;sec_sud_1;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-1185.9736328125;8896.2826653438;0.901;168.284271247462;2.85675779426204;1964;0.102209;37;0.0477845917182019
FRA;SPY173259;pointe_ferry;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-32.726863861084;1622.88524321506;0.901;28.2842712474619;10.1670303818625;1964;0.102209;37;0.0477845917182019
FRA;SPY173260;pointe_ferry;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-32.726863861084;1622.88524321506;0.901;28.2842712474619;10.1670303818625;1964;0.102209;37;0.0477845917182019
FRA;SPY173261;anse_bertrand_cote;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-13.6348915100098;92.3278192630587;0.901;1;201.393705957643;1964;0.102209;37;0.0477845917182019
FRA;SPY173262;anse_bertrand_cote;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-13.6348915100098;92.3278192630587;0.901;1;201.393705957643;1964;0.102209;37;0.0477845917182019
FRA;SPY173263;anse_bertrand_large;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-66.3350143432617;2126.490988707;0.901;28.2842712474619;13.4951124381586;1964;0.102209;37;0.0477845917182019
FRA;SPY173264;anse_bertrand_large;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-66.3350143432617;2126.490988707;0.901;28.2842712474619;13.4951124381586;1964;0.102209;37;0.0477845917182019
FRA;SPY173265;anse_colas;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-9.38986110687256;148.784109646952;0.901;1;222.743892027013;1964;0.102209;37;0.0477845917182019
FRA;SPY173266;anse_colas;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-9.38986110687256;148.784109646952;0.901;1;222.743892027013;1964;0.102209;37;0.0477845917182019
FRA;SPY173267;bouillante_large;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-1282.36315917969;9059.08073705908;0.901;150.833333333333;3.38535932038173;1964;0.102209;37;0.0477845917182019
FRA;SPY173268;bouillante_large;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-1282.36315917969;9059.08073705908;0.901;150.833333333333;3.38535932038173;1964;0.102209;37;0.0477845917182019
FRA;SPY173269;sec_sud_2;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-1144.85607910156;8228.3001091262;0.901;150.833333333333;3.47067628332;1964;0.102209;37;0.0477845917182019
FRA;SPY173270;sec_sud_2;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-1144.85607910156;8228.3001091262;0.901;150.833333333333;3.47067628332;1964;0.102209;37;0.0477845917182019
FRA;SPY173271;pointe_ferry;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-32.726863861084;1641.61155291747;0.901;28.2842712474619;10.1670303818625;1964;0.102209;37;0.0477845917182019
FRA;SPY173272;pointe_ferry;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-32.726863861084;1641.61155291747;0.901;28.2842712474619;10.1670303818625;1964;0.102209;37;0.0477845917182019
FRA;SPY173273;jardin_eden;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-8.88543510437012;1913.34845564543;0.901;28.2842712474619;22.0678824507703;1964;0.102209;37;0.0477845917182019
FRA;SPY173274;jardin_eden;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-8.88543510437012;1913.34845564543;0.901;28.2842712474619;22.0678824507703;1964;0.102209;37;0.0477845917182019
FRA;SPY173275;fajou;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-18.8278102874756;1044.81063867679;0.901;28.2842712474619;8.48814173733487;1964;0.102209;37;0.0477845917182019
FRA;SPY173276;fajou;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-18.8278102874756;1044.81063867679;0.901;28.2842712474619;8.48814173733487;1964;0.102209;37;0.0477845917182019
FRA;SPY173278;st_rose;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-3.25569009780884;245.865333474466;0.901;1;53.0136714709089;1964;0.102209;37;0.0477845917182019
FRA;SPY173279;st_rose;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-3.25569009780884;245.865333474466;0.901;1;53.0136714709089;1964;0.102209;37;0.0477845917182019
FRA;SPY173280;pointe_chateau;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-11.3817272186279;442.13568239813;0.901;20;6.47976941174476;1964;0.102209;37;0.0477845917182019
FRA;SPY173281;chateau_petite_terre;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-27.0053615570068;4240.36130486932;0.901;83.4365594157451;2.10570507167472;1964;0.102209;37;0.0477845917182019
FRA;SPY173282;petite_terre1;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-13.3833894729614;823.695809804096;0.901;10.7142857142857;1.93532136876919;1964;0.102209;37;0.0477845917182019
FRA;SPY173283;petite_terre2;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-13.0766429901123;331.700251636971;0.901;20;1.44110494362372;1964;0.102209;37;0.0477845917182019
IDN;SPY180170;LENG023;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;33.33984375;0;0.718;1;147.277526491808;60;0.36433;32.5;5.62053170414528
IDN;SPY180171;LENG023;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;26.2421875;0;0.718;1;147.277526491808;60;0.36433;32.5;5.62053170414528
IDN;SPY180172;LENG036;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;-48.8880081176758;312.517770532506;0.718;1;106.423620219754;60;0.36433;32.5;5.62053170414528
IDN;SPY180173;LENG036;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;-48.8880081176758;166.832734854303;0.718;1;106.423620219754;60;0.36433;32.5;5.62053170414528
IDN;SPY180174;LENG043;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;80.2168502807617;0;0.718;1;72.953066952392;60;0.36433;32.5;5.62053170414528
IDN;SPY180175;LENG044;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;29.7505931854248;0;0.718;1;72.953066952392;60;0.36433;32.5;5.62053170414528
IDN;SPY180176;LENG051;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;1.26730799674988;20.0415631065207;0.718;1;65.0176491687549;60;0.36433;32.5;5.62053170414528
IDN;SPY180177;LENG051;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;1.26730799674988;20.0415631065207;0.718;1;65.0176491687549;60;0.36433;32.5;5.62053170414528
IDN;SPY180178;LENG052;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;38.8630561828613;0;0.718;1;68.6540539839401;60;0.36433;32.5;5.62053170414528
IDN;SPY180179;LENG052;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;38.8630561828613;0;0.718;1;68.6540539839401;60;0.36433;32.5;5.62053170414528
IDN;SPY180180;LENG003;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;-10.0087623596191;5753.06593433984;0.718;1;24.4666249442924;60;0.36433;32.5;5.62053170414528
IDN;SPY180181;LENG013;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;-41.7491760253906;8526.40810377001;0.718;1;6.86272607341683;60;0.36433;32.5;5.62053170414528
IDN;SPY180182;LENG013;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;-41.7491760253906;8526.40810377001;0.718;1;6.86272607341683;60;0.36433;32.5;5.62053170414528
IDN;SPY180183;LENG015;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;-42.3085823059082;8179.30109081524;0.718;20;6.31318430815316;60;0.36433;32.5;5.62053170414528
IDN;SPY180184;LENG015;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;-42.3085823059082;8179.30109081524;0.718;20;6.31318430815316;60;0.36433;32.5;5.62053170414528
IDN;SPY180185;LENG020;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;-7.95202302932739;916.940387970978;0.718;10.5;44.6257119211233;60;0.36433;32.5;5.62053170414528
IDN;SPY180186;LENG020;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;-7.95202302932739;916.940387970978;0.718;10.5;44.6257119211233;60;0.36433;32.5;5.62053170414528
IDN;SPY180187;LENG046;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;-1.02539050579071;1200.97086439013;0.718;1;28.5139402219046;60;0.36433;32.5;5.62053170414528
IDN;SPY180188;LENG050;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;-303.719177246094;0;0.718;1;28.3689679934183;60;0.36433;32.5;5.62053170414528
IDN;SPY180189;LENG050;Indonesian Exclusive Economic Zone;Indonesia;IDN;Indonesia;-0.51;-0.45;-303.719177246094;0;0.718;1;28.3689679934183;60;0.36433;32.5;5.62053170414528
FRA;SPY180501;petit_cul_de_sac_marin_Large;Guadeloupean Exclusive Economic Zone;Guadeloupe;GLP;France;0.24;1.34;-201.562744140625;5069.20602060811;0.901;115.152288168283;6.117966797819;1964;0.102209;37;0.0477845917182019
COL;SPY180582;malpelo_20m;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-616.417602539062;3943.76036181294;0.767;80;0.0724467029966635;81;0.078512;32;6.33233024050161
COL;SPY180583;malpelo_100m;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-716.490905761719;4318.34830439479;0.767;80;0.0724467029966635;81;0.078512;32;6.33233024050161
COL;SPY180584;malpelo_50m;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-535.426513671875;3648.74169273544;0.767;80;0.0728118854239896;81;0.078512;32;6.33233024050161
COL;SPY180585;malpelo_100m;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-535.426513671875;3648.74169273544;0.767;80;0.0728118854239896;81;0.078512;32;6.33233024050161
COL;SPY180586;malpelo_300m;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-535.426513671875;3648.74169273544;0.767;80;0.0728118854239896;81;0.078512;32;6.33233024050161
COL;SPY180587;malpelo_200m;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-535.426513671875;3648.74169273544;0.767;80;0.0728118854239896;81;0.078512;32;6.33233024050161
COL;SPY180588;malpelo_10m;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-535.426513671875;3648.74169273544;0.767;80;0.0728118854239896;81;0.078512;32;6.33233024050161
COL;SPY180589;malpelo1;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-92.419059753418;815.355864571182;0.767;20;0.103873848760647;81;0.078512;32;6.33233024050161
COL;SPY180590;malpelo1;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-92.419059753418;815.355864571182;0.767;20;0.103873848760647;81;0.078512;32;6.33233024050161
COL;SPY180591;malpelo_600m;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-746.989196777344;3743.58766882193;0.767;68.2842712474619;0.0728325629315168;81;0.078512;32;6.33233024050161
COL;SPY180592;malpelo2;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-16.7385215759277;166.693506439064;0.767;20;0.130065634513981;81;0.078512;32;6.33233024050161
COL;SPY180593;malpelo6;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;3.6528377532959;1002.61366772373;0.767;20;0.0844648667218403;81;0.078512;32;6.33233024050161
COL;SPY180594;malpelo2;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-16.7385215759277;166.693506439064;0.767;20;0.130065634513981;81;0.078512;32;6.33233024050161
COL;SPY180595;malpelo5;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-23.7179145812988;0;0.767;1;23.3633014473655;81;0.078512;32;6.33233024050161
COL;SPY180596;malpelo3;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-76.1255798339844;392.416614678696;0.767;20;0.130065634513981;81;0.078512;32;6.33233024050161
COL;SPY180597;malpelo3;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-76.1255798339844;392.416614678696;0.767;20;0.130065634513981;81;0.078512;32;6.33233024050161
COL;SPY180598;malpelo5;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-23.7179145812988;0;0.767;1;23.3633014473655;81;0.078512;32;6.33233024050161
COL;SPY180599;malpelo4;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-120.629638671875;651.909268708029;0.767;1;0.529664962362898;81;0.078512;32;6.33233024050161
COL;SPY180600;bois_flottant;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-209.172088623047;2350.84428690645;0.767;48.2842712474619;0.0740741460603206;81;0.078512;32;6.33233024050161
COL;SPY180601;camera3;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-4.92638349533081;129.055351414359;0.767;1;23.3633014473655;81;0.078512;32;6.33233024050161
COL;SPY180602;malpelo6;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;3.6528377532959;1002.61366772373;0.767;20;0.0844648667218403;81;0.078512;32;6.33233024050161
COL;SPY180603;bruv1;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-75.3865203857422;148.731709183267;0.767;20;0.0748732871065632;81;0.078512;32;6.33233024050161
COL;SPY180604;malpelo4;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-120.629638671875;651.909268708029;0.767;1;0.529664962362898;81;0.078512;32;6.33233024050161
COL;SPY180605;camera3;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-4.92638349533081;129.055351414359;0.767;1;23.3633014473655;81;0.078512;32;6.33233024050161
ESP;SPY180606;menorca_1;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-31.749942779541;343.749950145372;0.904;10.8333333333333;16.2472714492898;586;0.198635;5.5;0.0787213216756451
ESP;SPY180607;menorca_2;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-22.1500205993652;475.487711658359;0.904;10.8333333333333;24.9143629435655;586;0.198635;5.5;0.0787213216756451
ESP;SPY180608;menorca_5;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-26.7500686645508;210.294327166084;0.904;15.1522881682832;22.3651247249562;586;0.198635;5.5;0.0787213216756451
ESP;SPY180609;mallorca_4;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-34.0000038146973;1357.21529333398;0.904;28.2842712474619;33.4173985165892;586;0.198635;5.5;0.0787213216756451
ESP;SPY180610;mallorca_1;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-29.9999446868896;790.947395173245;0.904;15.1522881682832;52.0223825408449;586;0.198635;5.5;0.0787213216756451
ESP;SPY180611;menorca_3;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-39.0152435302734;406.283340670419;0.904;1;6.93471112806193;586;0.198635;5.5;0.0787213216756451
ESP;SPY180613;menorca_4;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-30.1500263214111;144.615024390777;0.904;1;51.4422114730252;586;0.198635;5.5;0.0787213216756451
ESP;SPY180614;mallorca_2;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-27.0500106811523;1027.11020164117;0.904;1;57.7366400741847;586;0.198635;5.5;0.0787213216756451
ESP;SPY180615;mallorca_2;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-27.0500106811523;1027.11020164117;0.904;1;57.7366400741847;586;0.198635;5.5;0.0787213216756451
ESP;SPY180616;menorca_2;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-22.1500205993652;515.791802903955;0.904;10.8333333333333;24.9143629435655;586;0.198635;5.5;0.0787213216756451
ESP;SPY180617;menorca_1;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-31.749942779541;329.363060262583;0.904;10.8333333333333;16.2472714492898;586;0.198635;5.5;0.0787213216756451
ESP;SPY180618;mallorca_4;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-34.0000038146973;1106.31119553858;0.904;28.2842712474619;33.4173985165892;586;0.198635;5.5;0.0787213216756451
ESP;SPY180619;mallorca_3;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-34.3999938964844;564.225039040264;0.904;20;30.81635808606;586;0.198635;5.5;0.0787213216756451
ESP;SPY180620;mallorca_1;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-29.9999446868896;790.947395173245;0.904;15.1522881682832;52.0223825408449;586;0.198635;5.5;0.0787213216756451
ESP;SPY180621;menorca_4;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-30.1500263214111;159.56122340137;0.904;1;51.4422114730252;586;0.198635;5.5;0.0787213216756451
ESP;SPY180623;mallorca_3;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-34.3999938964844;564.225039040264;0.904;20;30.81635808606;586;0.198635;5.5;0.0787213216756451
FRA;SPY180624;calvi_4;French Exclusive Economic Zone;France;FRA;France;0.24;1.34;-4.76432037353516;36.5719118305066;0.901;1;24.3538930118143;1964;0.102209;37;0.0477845917182019
ESP;SPY180626;menorca_5;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-26.7500686645508;204.022590466474;0.904;15.1522881682832;22.3651247249562;586;0.198635;5.5;0.0787213216756451
ESP;SPY180627;menorca_3;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-44.7000045776367;552.576300217835;0.904;1;6.93471112806193;586;0.198635;5.5;0.0787213216756451
ESP;SPY180628;menorca_7;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-23.3000831604004;222.524710752437;0.904;10.8333333333333;45.1248293457878;586;0.198635;5.5;0.0787213216756451
FRA;SPY180630;cap_roux_3;French Exclusive Economic Zone;France;FRA;France;0.24;1.34;-8.82535934448242;40.7005359742377;0.901;1;309.472758370136;1964;0.102209;37;0.0477845917182019
ESP;SPY180631;menorca_6;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-7.54969882965088;154.751180518806;0.904;1;69.657939993754;586;0.198635;5.5;0.0787213216756451
ESP;SPY180632;menorca_7;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-23.3000831604004;222.524710752437;0.904;10.8333333333333;45.1248293457878;586;0.198635;5.5;0.0787213216756451
ESP;SPY180633;menorca_6;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-7.54969882965088;154.751180518806;0.904;1;69.657939993754;586;0.198635;5.5;0.0787213216756451
FRA;SPY180634;cap_roux_2;French Exclusive Economic Zone;France;FRA;France;0.24;1.34;-15.8312406539917;20.6377302697564;0.901;1;247.596675848378;1964;0.102209;37;0.0477845917182019
FRA;SPY180635;cap_roux_3;French Exclusive Economic Zone;France;FRA;France;0.24;1.34;-8.82535934448242;40.7005359742377;0.901;1;309.472758370136;1964;0.102209;37;0.0477845917182019
FRA;SPY180760;juan_mayotte_3000m_3000m;Juan de Nova Exclusive Economic Zone;Juan de Nova Island;ATF;France;0.24;1.34;-3120.82934570312;169419.158245676;0.901;3563.57431100381;0.505934772129016;1964;0.102209;37;0.0477845917182019
FRA;SPY180761;europa_300m_100m;Ile Europa Exclusive Economic Zone;Europa Island;ATF;France;0.24;1.34;-313.320007324219;770.310550023623;0.901;5456.58085959685;0.0455806455186505;1964;0.102209;37;0.0477845917182019
FRA;SPY180762;juan_300m_50m;Juan de Nova Exclusive Economic Zone;Juan de Nova Island;ATF;France;0.24;1.34;-244.809997558594;5360.42016041239;0.901;2540.51236655665;0.468036758904901;1964;0.102209;37;0.0477845917182019
FRA;SPY180763;cap_de_nice_3;French Exclusive Economic Zone;France;FRA;France;0.24;1.34;-438.550567626953;1678.52280096144;0.901;40;74.1039250673937;1964;0.102209;37;0.0477845917182019
FRA;SPY180764;cap_de_nice_6;French Exclusive Economic Zone;France;FRA;France;0.24;1.34;-93.6412048339844;128.824390662954;0.901;1;1741.49595980883;1964;0.102209;37;0.0477845917182019
FRA;SPY180765;cap_de_nice_1;French Exclusive Economic Zone;France;FRA;France;0.24;1.34;-113.75106048584;63.1588356874248;0.901;1;2057.4951787406;1964;0.102209;37;0.0477845917182019
FRA;SPY180766;europa_distance_50m;Ile Europa Exclusive Economic Zone;Europa Island;ATF;France;0.24;1.34;-9.22996520996094;883.252061124541;0.901;5523.45049462582;0.0442255060316845;1964;0.102209;37;0.0477845917182019
FRA;SPY180767;cap_de_nice_2;French Exclusive Economic Zone;France;FRA;France;0.24;1.34;-93.6412048339844;206.614505600596;0.901;1;1741.49595980883;1964;0.102209;37;0.0477845917182019
COL;SPY180768;camera4;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-4.92638349533081;4.67963968705824;0.767;1;2.54792722000559;81;0.078512;32;6.33233024050161
COL;SPY180769;camera4;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-4.92638349533081;48.5045749632117;0.767;1;2.54792722000559;81;0.078512;32;6.33233024050161
FRA;SPY180770;europa_300m_300;Ile Europa Exclusive Economic Zone;Europa Island;ATF;France;0.24;1.34;-313.320007324219;770.310550023623;0.901;5456.58085959685;0.0455806455186505;1964;0.102209;37;0.0477845917182019
FRA;SPY180771;europa_distance_0m;Ile Europa Exclusive Economic Zone;Europa Island;ATF;France;0.24;1.34;-21.0300331115723;692.458254048376;0.901;5523.45049462582;0.0442255060316845;1964;0.102209;37;0.0477845917182019
FRA;SPY180772;europa_300m_150m;Ile Europa Exclusive Economic Zone;Europa Island;ATF;France;0.24;1.34;-313.320007324219;770.310550023623;0.901;5456.58085959685;0.0455806455186505;1964;0.102209;37;0.0477845917182019
COL;SPY180773;camera5;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-4.92638349533081;0;0.767;1;2.54792722000559;81;0.078512;32;6.33233024050161
COL;SPY180774;patch3;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-12.0610723495483;755.07311242165;0.767;1;11.8209582517718;81;0.078512;32;6.33233024050161
COL;SPY180775;bruv1;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-75.3865203857422;148.731709183267;0.767;20;0.0748732871065632;81;0.078512;32;6.33233024050161
COL;SPY180776;camera2;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-4.92638349533081;141.2708405775;0.767;20;0.130065634513981;81;0.078512;32;6.33233024050161
COL;SPY180777;bruv2;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-75.3865203857422;379.722770562299;0.767;20;0.0748732871065632;81;0.078512;32;6.33233024050161
COL;SPY180778;camera1;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-16.7385215759277;57.1754968834302;0.767;1;23.3633014473655;81;0.078512;32;6.33233024050161
COL;SPY180779;bruv2;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-75.3865203857422;379.722770562299;0.767;20;0.0748732871065632;81;0.078512;32;6.33233024050161
COL;SPY180780;camera5;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-4.92638349533081;0;0.767;1;2.54792722000559;81;0.078512;32;6.33233024050161
COL;SPY180781;camera2;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-4.92638349533081;141.2708405775;0.767;20;0.130065634513981;81;0.078512;32;6.33233024050161
COL;SPY180782;camera1;Colombian Exclusive Economic Zone;Colombia;COL;Colombia;-1.05;-0.35;-16.7385215759277;57.1754968834302;0.767;1;23.3633014473655;81;0.078512;32;6.33233024050161
FRA;SPY180783;juan_distance3;Juan de Nova Exclusive Economic Zone;Juan de Nova Island;ATF;France;0.24;1.34;-240.589950561523;3245.14020018403;0.901;2503.94382406173;0.476245720911153;1964;0.102209;37;0.0477845917182019
FRA;SPY180785;baie _de_villefranche;French Exclusive Economic Zone;France;FRA;France;0.24;1.34;-49.1159629821777;22.8880669578784;0.901;1;2057.4951787406;1964;0.102209;37;0.0477845917182019
ESP;SPY180926;banyuls18_2;Spanish Exclusive Economic Zone;Spain;ESP;Spain;0.2;0.69;-37.0000152587891;534.395409974741;0.904;10.7142857142857;49.9825543827063;586;0.198635;5.5;0.0787213216756451
