"code_spygen","station","latitude_start","longitude_start","date","mean_SST_1year","median_SST_1year","q95_SST_1year","q05_SST_1year","min_SST_1year","max_SST_1year","mean_SST_5year","median_SST_5year","q95_SST_5year","q05_SST_5year","min_SST_5year","max_SST_5year"
"SPY181008","LENG021","-3.90956","134.07967","2017-10-31",28.5972677595628,29.3,30.0675,26.095,25.7,30.58,28.1446086956522,28.75,30.02,24.928,23.7,30.58
"SPY181054","LENG022","-3.90956","134.07967","2017-10-31",28.5972677595628,29.3,30.0675,26.095,25.7,30.58,28.1446086956522,28.75,30.02,24.928,23.7,30.58
"SPY180992","LENG022","-3.90956","134.07967","2017-10-31",28.5972677595628,29.3,30.0675,26.095,25.7,30.58,28.1446086956522,28.75,30.02,24.928,23.7,30.58
"SPY180170","LENG023","-3.72099","134.09822","2017-11-02",28.5959289617486,29.295,30.01,26.18,25.73,30.45,28.1508968177435,28.77,29.96,24.936,23.79,30.45
"SPY180171","LENG023","-3.72398","134.10167","2017-11-02",28.5959289617486,29.295,30.01,26.18,25.73,30.45,28.1508968177435,28.77,29.96,24.936,23.79,30.45
"SPY181053","LENG024","-3.79458","134.12033","2017-11-02",28.5959289617486,29.295,30.01,26.18,25.73,30.45,28.1508968177435,28.77,29.96,24.936,23.79,30.45
"SPY180988","LENG024","-3.79458","134.12033","2017-11-02",28.5959289617486,29.295,30.01,26.18,25.73,30.45,28.1508968177435,28.77,29.96,24.936,23.79,30.45
"SPY181055","LENG025","-3.79458","134.12033","2017-11-02",28.5959289617486,29.295,30.01,26.18,25.73,30.45,28.1508968177435,28.77,29.96,24.936,23.79,30.45
"SPY180975","LENG025","-3.79458","134.12033","2017-11-02",28.5959289617486,29.295,30.01,26.18,25.73,30.45,28.1508968177435,28.77,29.96,24.936,23.79,30.45
"SPY180972","LENG026","-3.77847","134.1613","2017-11-03",28.5953551912568,29.3,30.0075,26.165,25.74,30.44,28.1508959537572,28.77,29.96,24.9455,23.8,30.44
"SPY181000","LENG026","-3.77847","134.1613","2017-11-03",28.5953551912568,29.3,30.0075,26.165,25.74,30.44,28.1508959537572,28.77,29.96,24.9455,23.8,30.44
"SPY180981","LENG027","-3.77903","134.16254","2017-11-03",28.5953551912568,29.3,30.0075,26.165,25.74,30.44,28.1508959537572,28.77,29.96,24.9455,23.8,30.44
"SPY181046","LENG027","-3.77903","134.16254","2017-11-03",28.5953551912568,29.3,30.0075,26.165,25.74,30.44,28.1508959537572,28.77,29.96,24.9455,23.8,30.44
"SPY181041","LENG028","-3.8319","134.09264","2017-11-03",28.6047540983607,29.31,30.04,26.155,25.72,30.48,28.1572350674374,28.75,29.9815,24.94,23.78,30.48
"SPY180989","LENG028","-3.8319","134.09264","2017-11-03",28.6047540983607,29.31,30.04,26.155,25.72,30.48,28.1572350674374,28.75,29.9815,24.94,23.78,30.48
"SPY180999","LENG029","-3.8319","134.09264","2017-11-03",28.6047540983607,29.31,30.04,26.155,25.72,30.48,28.1572350674374,28.75,29.9815,24.94,23.78,30.48
"SPY180993","LENG029","-3.8319","134.09264","2017-11-03",28.6047540983607,29.31,30.04,26.155,25.72,30.48,28.1572350674374,28.75,29.9815,24.94,23.78,30.48
"SPY181033","LENG030","-4.01173","134.20171","2017-11-06",28.5598087431694,29.31,30.245,25.8225,25.48,30.85,28.0624015369837,28.68,30.1,24.77,23.39,30.85
"SPY181031","LENG030","-4.01173","134.20171","2017-11-06",28.5598087431694,29.31,30.245,25.8225,25.48,30.85,28.0624015369837,28.68,30.1,24.77,23.39,30.85
"SPY181061","LENG031","-4.01173","134.20171","2017-11-06",28.5598087431694,29.31,30.245,25.8225,25.48,30.85,28.0624015369837,28.68,30.1,24.77,23.39,30.85
"SPY181051","LENG031","-4.01173","134.20171","2017-11-06",28.5598087431694,29.31,30.245,25.8225,25.48,30.85,28.0624015369837,28.68,30.1,24.77,23.39,30.85
"SPY181064","LENG032","-4.01173","134.20171","2017-11-06",28.5598087431694,29.31,30.245,25.8225,25.48,30.85,28.0624015369837,28.68,30.1,24.77,23.39,30.85
"SPY180986","LENG032","-4.01173","134.20171","2017-11-06",28.5598087431694,29.31,30.245,25.8225,25.48,30.85,28.0624015369837,28.68,30.1,24.77,23.39,30.85
"SPY181048","LENG033","-4.03573","134.48901","2017-11-07",28.5433333333333,29.345,30.26,25.775,25.47,30.76,28.0324472168906,28.61,30.11,24.7025,23.42,30.76
"SPY181006","LENG033","-4.03573","134.48901","2017-11-07",28.5433333333333,29.345,30.26,25.775,25.47,30.76,28.0324472168906,28.61,30.11,24.7025,23.42,30.76
"SPY180982","LENG034","-4.03573","134.48901","2017-11-07",28.5433333333333,29.345,30.26,25.775,25.47,30.76,28.0324472168906,28.61,30.11,24.7025,23.42,30.76
"SPY181038","LENG034","-4.03573","134.48901","2017-11-07",28.5433333333333,29.345,30.26,25.775,25.47,30.76,28.0324472168906,28.61,30.11,24.7025,23.42,30.76
"SPY180985","LENG035","-4.03573","134.48901","2017-11-07",28.5433333333333,29.345,30.26,25.775,25.47,30.76,28.0324472168906,28.61,30.11,24.7025,23.42,30.76
"SPY181035","LENG035","-4.03573","134.48901","2017-11-07",28.5433333333333,29.345,30.26,25.775,25.47,30.76,28.0324472168906,28.61,30.11,24.7025,23.42,30.76
"SPY180172","LENG036","-3.93996","134.74069","2017-11-08",28.578306010929,29.35,30.29,25.96,25.54,30.61,28.0592042186002,28.65,30.069,24.991,23.72,30.61
"SPY180173","LENG036","-3.94102","134.74156","2017-11-08",28.578306010929,29.35,30.29,25.96,25.54,30.61,28.0592042186002,28.65,30.069,24.991,23.72,30.61
"SPY181062","LENG037","-4.03521","134.28719","2017-11-08",28.5551092896175,29.32,30.2775,25.8125,25.45,30.87,28.042665388303,28.65,30.13,24.722,23.33,30.87
"SPY181063","LENG037","-4.03521","134.28719","2017-11-08",28.5551092896175,29.32,30.2775,25.8125,25.45,30.87,28.042665388303,28.65,30.13,24.722,23.33,30.87
"SPY181011","LENG038","-4.03521","134.28719","2017-11-08",28.5551092896175,29.32,30.2775,25.8125,25.45,30.87,28.042665388303,28.65,30.13,24.722,23.33,30.87
"SPY181058","LENG038","-4.03521","134.28719","2017-11-08",28.5551092896175,29.32,30.2775,25.8125,25.45,30.87,28.042665388303,28.65,30.13,24.722,23.33,30.87
"SPY181002","LENG039","-4.03521","134.28719","2017-11-08",28.5551092896175,29.32,30.2775,25.8125,25.45,30.87,28.042665388303,28.65,30.13,24.722,23.33,30.87
"SPY181043","LENG039","-4.03521","134.28719","2017-11-08",28.5551092896175,29.32,30.2775,25.8125,25.45,30.87,28.042665388303,28.65,30.13,24.722,23.33,30.87
"SPY180983","LENG040","-3.77537","134.20151","2017-11-10",28.6015027322404,29.32,30.0075,26.165,25.74,30.44,28.1593875598086,28.78,29.958,24.956,23.8,30.44
"SPY181039","LENG040","-3.77537","134.20151","2017-11-10",28.6015027322404,29.32,30.0075,26.165,25.74,30.44,28.1593875598086,28.78,29.958,24.956,23.8,30.44
"SPY181037","LENG041","-4.06772","133.03728","2017-11-12",28.7021038251366,29.255,30.3575,26.2325,25.77,30.8,28.2004584527221,28.77,30.13,25.02,23.85,30.8
"SPY180987","LENG041","-4.06772","133.03728","2017-11-12",28.7021038251366,29.255,30.3575,26.2325,25.77,30.8,28.2004584527221,28.77,30.13,25.02,23.85,30.8
"SPY181007","LENG042","-4.06683","133.03258","2017-11-12",28.7021038251366,29.255,30.3575,26.2325,25.77,30.8,28.2004584527221,28.77,30.13,25.02,23.85,30.8
"SPY181036","LENG042","-4.06683","133.03258","2017-11-12",28.7021038251366,29.255,30.3575,26.2325,25.77,30.8,28.2004584527221,28.77,30.13,25.02,23.85,30.8
"SPY180174","LENG043","-4.06683","133.03258","2017-11-12",28.7021038251366,29.255,30.3575,26.2325,25.77,30.8,28.2004584527221,28.77,30.13,25.02,23.85,30.8
"SPY180175","LENG044","-4.06837","133.03748","2017-11-12",28.7021038251366,29.255,30.3575,26.2325,25.77,30.8,28.2004584527221,28.77,30.13,25.02,23.85,30.8
"SPY181003","LENG045","-3.93609","132.80188","2017-11-13",29.0312841530055,29.355,30.4925,27.155,26.5,30.86,28.4714408396947,28.925,30.14,25.327,24,30.86
"SPY181045","LENG045","-3.93609","132.80188","2017-11-13",29.0312841530055,29.355,30.4925,27.155,26.5,30.86,28.4714408396947,28.925,30.14,25.327,24,30.86
"SPY180974","LENG046","-3.93609","132.80188","2017-11-13",29.0312841530055,29.355,30.4925,27.155,26.5,30.86,28.4714408396947,28.925,30.14,25.327,24,30.86
"SPY180187","LENG046","-3.93609","132.80188","2017-11-13",29.0312841530055,29.355,30.4925,27.155,26.5,30.86,28.4714408396947,28.925,30.14,25.327,24,30.86
"SPY180976","LENG046","-3.93609","132.80188","2017-11-13",29.0312841530055,29.355,30.4925,27.155,26.5,30.86,28.4714408396947,28.925,30.14,25.327,24,30.86
"SPY181001","LENG047","-3.93609","132.80188","2017-11-13",29.0312841530055,29.355,30.4925,27.155,26.5,30.86,28.4714408396947,28.925,30.14,25.327,24,30.86
"SPY181010","LENG047","-3.93609","132.80188","2017-11-13",29.0312841530055,29.355,30.4925,27.155,26.5,30.86,28.4714408396947,28.925,30.14,25.327,24,30.86
"SPY180995","LENG048","-3.93424","132.78685","2017-11-14",29.0414754098361,29.365,30.49,27.1725,26.51,30.87,28.4821163012393,28.93,30.14,25.358,24,30.87
"SPY180980","LENG048_temoin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPY181042","LENG048","-3.93424","132.78685","2017-11-14",29.0414754098361,29.365,30.49,27.1725,26.51,30.87,28.4821163012393,28.93,30.14,25.358,24,30.87
"SPY181009","LENG048_temoin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPY180979","LENG049","-3.93543","132.76505","2017-11-15",29.0418852459016,29.365,30.49,27.1725,26.51,30.87,28.4838476190476,28.93,30.1455,25.359,24,30.87
"SPY180996","LENG049","-3.93543","132.76505","2017-11-15",29.0418852459016,29.365,30.49,27.1725,26.51,30.87,28.4838476190476,28.93,30.1455,25.359,24,30.87
"SPY180188","LENG050","-3.92841","132.82257","2017-11-15",29.0319672131148,29.355,30.4925,27.155,26.5,30.86,28.4747047619048,28.93,30.14,25.329,24,30.86
"SPY180189","LENG050","-3.92841","132.82257","2017-11-15",29.0319672131148,29.355,30.4925,27.155,26.5,30.86,28.4747047619048,28.93,30.14,25.329,24,30.86
"SPY180176","LENG051","-3.22096","133.67038","2017-11-17",29.6864754098361,29.935,30.7475,27.885,27.45,31.35,29.2163212927757,29.44,30.56,27.191,26.52,31.35
"SPY180177","LENG051","-3.22096","133.67038","2017-11-17",29.6864754098361,29.935,30.7475,27.885,27.45,31.35,29.2163212927757,29.44,30.56,27.191,26.52,31.35
"SPY180178","LENG052","-3.30699","133.66507","2017-11-17",29.6369672131148,29.92,30.7,27.8375,27.41,31.3,29.1687927756654,29.405,30.54,27.09,26.47,31.3
"SPY180179","LENG052","-3.30699","133.66507","2017-11-17",29.6369672131148,29.92,30.7,27.8375,27.41,31.3,29.1687927756654,29.405,30.54,27.09,26.47,31.3
"SPY181005","LENG053","-2.99063","131.93184","2017-11-20",29.2418579234973,29.51,30.1475,27.71,27.25,30.77,28.7439052132701,29.08,30.08,26.157,25.24,30.77
"SPY180973","LENG053","-2.99063","131.93184","2017-11-20",29.2418579234973,29.51,30.1475,27.71,27.25,30.77,28.7439052132701,29.08,30.08,26.157,25.24,30.77
"SPY181004","LENG054","-3.00112","131.93817","2017-11-20",29.2321038251366,29.5,30.15,27.6625,27.22,30.79,28.7275545023697,29.08,30.09,26.087,25.14,30.79
"SPY181030","LENG054","-3.00112","131.93817","2017-11-20",29.2321038251366,29.5,30.15,27.6625,27.22,30.79,28.7275545023697,29.08,30.09,26.087,25.14,30.79
"SPY180978","LENG055","-2.65144","131.60634","2017-11-21",29.376174863388,29.67,30.2675,27.91,27.37,30.7,28.8733806818182,29.2,30.18,26.295,25.27,30.7
"SPY180998","LENG055","-2.65144","131.60634","2017-11-21",29.376174863388,29.67,30.2675,27.91,27.37,30.7,28.8733806818182,29.2,30.18,26.295,25.27,30.7
"SPY180994","LENG056","-2.67144","131.59814","2017-11-21",29.3591256830601,29.65,30.265,27.8825,27.3,30.65,28.8497537878788,29.18,30.18,26.2475,25.21,30.65
"SPY181032","LENG056","-2.67144","131.59814","2017-11-21",29.3591256830601,29.65,30.265,27.8825,27.3,30.65,28.8497537878788,29.18,30.18,26.2475,25.21,30.65
"SPY181029","LENG057","-0.95288","130.60258","2017-11-22",29.3276229508197,29.33,29.8775,28.8225,28.6,30.14,28.9789120151372,29.09,29.73,27.82,27.28,30.14
"SPY181034","LENG057","-0.95288","130.60258","2017-11-22",29.3276229508197,29.33,29.8775,28.8225,28.6,30.14,28.9789120151372,29.09,29.73,27.82,27.28,30.14
"SPY180997","LENG058","-0.95288","130.60258","2017-11-22",29.3276229508197,29.33,29.8775,28.8225,28.6,30.14,28.9789120151372,29.09,29.73,27.82,27.28,30.14
"SPY180977","LENG058","-0.95288","130.60258","2017-11-22",29.3276229508197,29.33,29.8775,28.8225,28.6,30.14,28.9789120151372,29.09,29.73,27.82,27.28,30.14
"SPY191038","NOUMEA_BAIE","-22.22650001","166.368821","2019-10-10",24.574043715847,24.66,27.095,22.1025,21.84,27.64,24.8580160550459,24.89,27.937,22.11,21.67,29.42
"SPY191033","NOUMEA_BAIE","-22.21940196","166.369674","2019-10-10",24.574043715847,24.66,27.095,22.1025,21.84,27.64,24.8580160550459,24.89,27.937,22.11,21.67,29.42
"SPY191025","NOUMEA_BAIE","-22.22150599","166.379831","2019-10-10",24.574043715847,24.66,27.095,22.1025,21.84,27.64,24.8580160550459,24.89,27.937,22.11,21.67,29.42
"SPY190484","NOUMEA_LAGON","-22.29461798","166.366385","2019-10-07",24.5470218579235,24.6,27.065,22.1025,21.83,27.58,24.8406892590465,24.87,27.91,22.11,21.7,29.39
"SPY190479","NOUMEA_LAGON","-22.29926499","166.36528","2019-10-07",24.5470218579235,24.6,27.065,22.1025,21.83,27.58,24.8406892590465,24.87,27.91,22.11,21.7,29.39
"SPY190459","NOUMEA_LAGON","-22.28809602","166.356277","2019-10-07",24.5470218579235,24.6,27.065,22.1025,21.83,27.58,24.8406892590465,24.87,27.91,22.11,21.7,29.39
"SPY191039","NOUMEA_FONDS_BLANCS","-22.28450504","166.221832","2019-10-09",24.6190163934426,24.68,27.085,22.3425,22.11,27.47,24.9070109007458,24.9,27.88,22.3,21.89,29.4
"SPY191028","NOUMEA_FONDS_BLANCS","-22.28308397","166.21072","2019-10-09",24.6190163934426,24.68,27.085,22.3425,22.11,27.47,24.9070109007458,24.9,27.88,22.3,21.89,29.4
"SPY191029","NOUMEA_FONDS_BLANCS","-22.27208901","166.201926","2019-10-09",24.6190163934426,24.68,27.085,22.3425,22.11,27.47,24.9070109007458,24.9,27.88,22.3,21.89,29.4
"SPY191034","NOUMEA_BARRIERE_EXTERNE","-22.35017097","166.233112","2019-10-08",24.5993715846995,24.705,27.0275,22.43,22.2,27.36,24.8856601607348,24.805,27.8195,22.3405,21.92,29.28
"SPY191035","NOUMEA_BARRIERE_EXTERNE","-22.34168102","166.229977","2019-10-08",24.6027868852459,24.665,27.0475,22.38,22.16,27.41,24.8940585533869,24.84,27.839,22.32,21.9,29.36
"SPY191030","NOUMEA_BARRIERE_EXTERNE","-22.32065602","166.217878","2019-10-08",24.6027868852459,24.665,27.0475,22.38,22.16,27.41,24.8940585533869,24.84,27.839,22.32,21.9,29.36
"SPY190447","STVINCENT_BAIE","-21.98009997","166.04873","2019-10-20",24.9459289617486,25.15,27.5875,22.45,22.12,28,25.1407126567845,25.165,28.24,22.36,21.93,29.35
"SPY191043","STVINCENT_BAIE","-21.97654202","166.033312","2019-10-20",24.9459289617486,25.15,27.5875,22.45,22.12,28,25.1407126567845,25.165,28.24,22.36,21.93,29.35
"SPY191588","STVINCENT_BAIE","-21.97167397","166.037934","2019-10-20",24.9459289617486,25.15,27.5875,22.45,22.12,28,25.1407126567845,25.165,28.24,22.36,21.93,29.35
"SPY191026","STVINCENT_LAGON","-22.022961","165.984781","2019-10-17",24.9085792349727,25.09,27.4475,22.4825,22.35,27.74,25.1159280411194,25.11,28.085,22.43,21.93,29.35
"SPY191027","STVINCENT_LAGON","-22.020646","165.994456","2019-10-17",24.9085792349727,25.09,27.4475,22.4825,22.35,27.74,25.1159280411194,25.11,28.085,22.43,21.93,29.35
"SPY191020","STVINCENT_LAGON","-22.01984603","166.000649","2019-10-17",24.914043715847,25.1,27.515,22.4525,22.22,27.8,25.1171559109081,25.12,28.16,22.38,21.95,29.35
"SPY190431","STVINCENT_FONDS_BLANCS","-22.03110502","165.96515","2019-10-16",24.9088797814208,25.09,27.4475,22.4825,22.35,27.74,25.1167371428571,25.11,28.0855,22.43,21.93,29.35
"SPY190418","STVINCENT_FONDS_BLANCS","-22.03445401","165.96985","2019-10-16",24.9088797814208,25.09,27.4475,22.4825,22.35,27.74,25.1167371428571,25.11,28.0855,22.43,21.93,29.35
"SPY190420","STVINCENT_FONDS_BLANCS","-22.05089402","165.980551","2019-10-16",24.8724590163934,24.975,27.35,22.53,22.38,27.69,25.0881885714286,25.07,28,22.47,21.96,29.35
"SPY190423","STVINCENT_BARRIERE_EXTERNE","-22.07648397","165.978274","2019-10-21",24.8686885245902,24.975,27.35,22.53,22.38,27.69,25.0843247863248,25.05,28,22.47,21.96,29.35
"SPY190439","STVINCENT_BARRIERE_EXTERNE","-22.06782396","165.973843","2019-10-21",24.8686885245902,24.975,27.35,22.53,22.38,27.69,25.0843247863248,25.05,28,22.47,21.96,29.35
"SPY190445","STVINCENT_BARRIERE_EXTERNE","-22.05091104","165.961204","2019-10-21",24.8686885245902,24.975,27.35,22.53,22.38,27.69,25.0843247863248,25.05,28,22.47,21.96,29.35
"SPY191037","BOURAIL_BAIE","-21.62330196","165.450172","2019-10-24",25.0077868852459,25.185,27.4075,22.6925,22.43,27.84,25.2145278725825,25.23,28.1415,22.64,22.24,29.24
"SPY191036","BOURAIL_BAIE","-21.62211701","165.44939","2019-10-24",25.0051639344262,25.16,27.38,22.7125,22.44,27.77,25.215534698521,25.23,28.12,22.65,22.26,29.26
"SPY191031","BOURAIL_BAIE","-21.64239502","165.467292","2019-10-27",24.9917486338798,25.185,27.4075,22.6925,22.43,27.84,25.2107893242476,25.22,28.14,22.64,22.24,29.24
"SPY191032","BOURAIL_LAGON","-21.74434997","165.561206","2019-10-23",25.0119672131148,25.18,27.535,22.66,22.45,27.83,25.2151451337507,25.25,28.172,22.6,22.11,29.29
"SPY191042","BOURAIL_LAGON","-21.74347197","165.554044","2019-10-23",25.0119672131148,25.18,27.535,22.66,22.45,27.83,25.2151451337507,25.25,28.172,22.6,22.11,29.29
"SPY191024","BOURAIL_LAGON","-21.73816597","165.545243","2019-10-23",25.0035792349727,25.14,27.4625,22.69,22.45,27.79,25.2124985771201,25.23,28.15,22.618,22.17,29.22
"SPY191573","BOURAIL_FONDS_BLANCS","-21.70477096","165.488727","2019-10-27",24.9820765027322,25.155,27.4125,22.7125,22.45,27.77,25.2092504258944,25.19,28.12,22.64,22.22,29.23
"SPY191575","BOURAIL_FONDS_BLANCS","-21.696566","165.481624","2019-10-27",24.9861475409836,25.165,27.41,22.6925,22.44,27.8,25.2099318568995,25.2,28.14,22.64,22.22,29.24
"SPY191022","BOURAIL_FONDS_BLANCS","-21.68916897","165.474884","2019-10-27",24.9861475409836,25.165,27.41,22.6925,22.44,27.8,25.2099318568995,25.2,28.14,22.64,22.22,29.24
"SPY191017","BOURAIL_BARRIERE_EXTERNE","-21.68929503","165.461305","2019-10-28",24.9804644808743,25.155,27.41,22.6925,22.44,27.8,25.2087514188422,25.2,28.14,22.64,22.22,29.24
"SPY191018","BOURAIL_BARRIERE_EXTERNE","-21.67557604","165.455735","2019-10-28",24.9804644808743,25.155,27.41,22.6925,22.44,27.8,25.2087514188422,25.2,28.14,22.64,22.22,29.24
"SPY191023","BOURAIL_BARRIERE_EXTERNE","-21.662742","165.446166","2019-10-28",24.9841530054645,25.17,27.3875,22.72,22.44,27.75,25.2136038592509,25.21,28.0995,22.65,22.26,29.26
"SPY190436","NEPOUI_BAIE","-21.35807399","164.979331","2019-11-17",25.1525409836066,25.32,27.6875,22.75,22.43,28.1,25.3553703703704,25.345,28.2695,22.74,22.32,29.47
"SPY190444","NEPOUI_BAIE","-21.35108398","164.977454","2019-11-17",25.1525409836066,25.32,27.6875,22.75,22.43,28.1,25.3553703703704,25.345,28.2695,22.74,22.32,29.47
"SPY190435","NEPOUI_BAIE","-21.35615897","164.981901","2019-11-17",25.1525409836066,25.32,27.6875,22.75,22.43,28.1,25.3553703703704,25.345,28.2695,22.74,22.32,29.47
"SPY191021","NEPOUI_LAGON","-21.39155801","164.975569","2019-11-20",25.1500819672131,25.32,27.6875,22.75,22.43,28.1,25.3543529411765,25.34,28.268,22.74,22.32,29.47
"SPY191041","NEPOUI_LAGON","-21.386507","164.982904","2019-11-20",25.1500819672131,25.32,27.6875,22.75,22.43,28.1,25.3543529411765,25.34,28.268,22.74,22.32,29.47
"SPY190434","NEPOUI_LAGON","-21.37910502","164.98312","2019-11-20",25.1500819672131,25.32,27.6875,22.75,22.43,28.1,25.3543529411765,25.34,28.268,22.74,22.32,29.47
"SPY191019","NEPOUI_FONDS_BLANCS","-21.39020098","164.951005","2019-11-19",25.1511202185792,25.32,27.6875,22.75,22.43,28.1,25.3547141255605,25.34,28.2685,22.74,22.32,29.47
"SPY190443","NEPOUI_FONDS_BLANCS","-21.38586997","164.945605","2019-11-19",25.1684153005464,25.36,27.7075,22.7725,22.47,28.07,25.3763004484305,25.37,28.294,22.76,22.33,29.49
"SPY190425","NEPOUI_FONDS_BLANCS","-21.38726497","164.937613","2019-11-19",25.1684153005464,25.36,27.7075,22.7725,22.47,28.07,25.3763004484305,25.37,28.294,22.76,22.33,29.49
"SPY190433","NEPOUI_BARRIERE_EXTERNE","-21.39848499","164.918786","2019-11-18",25.1693715846995,25.36,27.7075,22.7725,22.47,28.07,25.3767190128996,25.37,28.296,22.76,22.33,29.49
"SPY190440","NEPOUI_BARRIERE_EXTERNE","-21.38815798","164.897325","2019-11-18",25.1827322404372,25.4,27.7,22.805,22.5,28.04,25.3934436343242,25.39,28.299,22.79,22.34,29.51
"SPY190437","NEPOUI_BARRIERE_EXTERNE","-21.38651504","164.895984","2019-11-18",25.1827322404372,25.4,27.7,22.805,22.5,28.04,25.3934436343242,25.39,28.299,22.79,22.34,29.51
"SPY191088","GATOPE_BAIE","-20.95572998","164.613488","2019-12-02",25.2253551912568,25.21,27.75,22.9125,22.68,28.05,25.4915525876461,25.51,28.35,22.84,22.3,29.68
"SPY191049","GATOPE_BAIE","-20.95155001","164.620238","2019-12-02",25.2253551912568,25.21,27.75,22.9125,22.68,28.05,25.4915525876461,25.51,28.35,22.84,22.3,29.68
"SPY191050","GATOPE_BAIE","-20.96201196","164.63046","2019-12-02",25.2253551912568,25.21,27.75,22.9125,22.68,28.05,25.4915525876461,25.51,28.35,22.84,22.3,29.68
"SPY191016","GATOPE_LAGON","-20.96982297","164.608105","2019-12-01",25.2284426229508,25.21,27.75,22.9125,22.68,28.05,25.4914977728285,25.505,28.35,22.84,22.3,29.68
"SPY190446","GATOPE_LAGON","-20.96426703","164.605733","2019-12-01",25.2284426229508,25.21,27.75,22.9125,22.68,28.05,25.4914977728285,25.505,28.35,22.84,22.3,29.68
"SPY190442","GATOPE_LAGON","-20.959544","164.601102","2019-12-01",25.2284426229508,25.21,27.75,22.9125,22.68,28.05,25.4914977728285,25.505,28.35,22.84,22.3,29.68
"SPY190428","GATOPE_FONDS_BLANCS","-20.97107003","164.606232","2019-12-03",25.2222404371585,25.21,27.75,22.9125,22.68,28.05,25.4917519466073,25.51,28.35,22.84,22.3,29.68
"SPY190417","GATOPE_FONDS_BLANCS","-20.95967903","164.595707","2019-12-03",25.2277049180328,25.235,27.76,22.905,22.67,28.04,25.4954616240267,25.515,28.3615,22.86,22.35,29.65
"SPY190426","GATOPE_FONDS_BLANCS","-20.95097702","164.586165","2019-12-03",25.2277049180328,25.235,27.76,22.905,22.67,28.04,25.4954616240267,25.515,28.3615,22.86,22.35,29.65
"SPY190429","GATOPE_BARRIERE_EXTERNE","-21.00414301","164.590195","2019-12-02",25.2217486338798,25.285,27.725,22.9525,22.68,28.01,25.4889482470785,25.5,28.312,22.89,22.39,29.66
"SPY190419","GATOPE_BARRIERE_EXTERNE","-21.00147497","164.581627","2019-12-02",25.2217486338798,25.285,27.725,22.9525,22.68,28.01,25.4889482470785,25.5,28.312,22.89,22.39,29.66
"SPY190432","GATOPE_BARRIERE_EXTERNE","-20.99376303","164.575358","2019-12-02",25.2308469945355,25.235,27.76,22.905,22.67,28.04,25.4952810239288,25.51,28.362,22.86,22.35,29.65
"SPY190427","GOLONE_BAIE","-20.33672299","164.12554","2019-12-08",25.5750546448087,25.5,28.17,23.02,22.83,28.5,25.8711314475874,25.94,28.86,23.06,22.56,30.45
"SPY190441","GOLONE_BAIE","-20.34456401","164.128379","2019-12-08",25.5750546448087,25.5,28.17,23.02,22.83,28.5,25.8711314475874,25.94,28.86,23.06,22.56,30.45
"SPY190422","GOLONE_BAIE","-20.34452403","164.1217","2019-12-08",25.5750546448087,25.5,28.17,23.02,22.83,28.5,25.8711314475874,25.94,28.86,23.06,22.56,30.45
"SPY191093","GOLONE_LAGON","-20.39139303","164.02002","2019-12-10",25.5184153005464,25.395,28.0875,22.9525,22.76,28.48,25.800188365651,25.87,28.8,22.96,22.46,30.13
"SPY191076","GOLONE_LAGON","-20.38958204","164.029432","2019-12-10",25.5184153005464,25.395,28.0875,22.9525,22.76,28.48,25.800188365651,25.87,28.8,22.96,22.46,30.13
"SPY190438","GOLONE_LAGON","-20.37757698","164.027466","2019-12-10",25.5184153005464,25.395,28.0875,22.9525,22.76,28.48,25.800188365651,25.87,28.8,22.96,22.46,30.13
"SPY191087","GOLONE_FONDS_BLANCS","-20.37520699","163.940367","2019-12-10",25.495737704918,25.47,27.995,23.1,22.8,28.32,25.7749861495845,25.78,28.67,23.06,22.49,29.94
"SPY191077","GOLONE_FONDS_BLANCS","-20.36849703","163.935579","2019-12-10",25.495737704918,25.47,27.995,23.1,22.8,28.32,25.7749861495845,25.78,28.67,23.06,22.49,29.94
"SPY190430","GOLONE_FONDS_BLANCS","-20.36162001","163.932218","2019-12-10",25.495737704918,25.47,27.995,23.1,22.8,28.32,25.7749861495845,25.78,28.67,23.06,22.49,29.94
"SPY191078","GOLONE_BARRIERE_EXTERNE","-20.38080602","163.934214","2019-12-09",25.4971584699454,25.47,27.995,23.1,22.8,28.32,25.7746064301552,25.78,28.67,23.06,22.49,29.94
"SPY191079","GOLONE_BARRIERE_EXTERNE","-20.37345199","163.929701","2019-12-09",25.4971584699454,25.47,27.995,23.1,22.8,28.32,25.7746064301552,25.78,28.67,23.06,22.49,29.94
"SPY190424","GOLONE_BARRIERE_EXTERNE","-20.364925","163.924875","2019-12-09",25.4971584699454,25.47,27.995,23.1,22.8,28.32,25.7746064301552,25.78,28.67,23.06,22.49,29.94
"SPY190389","SM00101","-22.1632167","166.0911167","2019-04-05",24.7873224043716,25.09,27.1575,22.2825,22.08,27.5,25.1673714652956,25.23,27.9725,22.43,22.02,29.31
"SPY190521","SM00102","-22.1493167","166.0713333","2019-04-05",24.8222950819672,25.195,27.255,22.24,22.05,27.56,25.2007197943445,25.295,28.0425,22.41,22.02,29.33
"SPY190476","SM00103","-22.0399","165.95378","2019-04-05",24.9242896174863,25.34,27.4475,22.2075,22.05,27.74,25.2905398457584,25.43,28.19,22.43,21.93,29.35
