"latitude_start","longitude_start","date","mean_SST_1year","median_SST_1year","q95_SST_1year","q05_SST_1year","min_SST_1year","max_SST_1year","mean_SST_5year","median_SST_5year","q95_SST_5year","q05_SST_5year","min_SST_5year","max_SST_5year"
-62.60636,-59.8205,2020-01-14,-0.0268306010928962,-0.14,1.445,-1.37,-1.85,1.98,-0.198236582694414,-0.315,1.63,-1.81,-2,2.46
-62.5571,-59.70919,2020-01-14,-0.0319672131147541,-0.125,1.3825,-1.36,-1.9,1.95,-0.205487404162103,-0.32,1.59,-1.81,-2,2.4
-62.59101,-59.90555,2020-01-15,-0.0475956284153005,-0.1,1.3175,-1.3475,-1.93,1.87,-0.216659364731654,-0.33,1.52,-1.81,-2,2.31
-64.85005,-62.98918,2020-01-19,-0.466693989071038,-0.805,0.97,-1.45,-1.6,1.18,-0.483603504928806,-0.76,1.31,-1.7,-1.96,2.39
-64.81933,-63.08923,2020-01-19,-0.448196721311475,-0.755,1.03,-1.495,-1.62,1.32,-0.480175246440307,-0.76,1.3375,-1.71,-1.97,2.39
-64.8225,-62.99162,2020-01-19,-0.43655737704918,-0.785,1.0575,-1.46,-1.61,1.28,-0.464901423877327,-0.76,1.3775,-1.7,-1.96,2.45
-64.8894333,-62.8614833,2020-01-20,-0.452868852459016,-0.805,1.0075,-1.42,-1.61,1.26,-0.469069003285871,-0.75,1.335,-1.6975,-1.96,2.44
-64.87142,-63.12462,2020-01-20,-0.487978142076503,-0.77,0.94,-1.48,-1.63,1.35,-0.510805038335159,-0.78,1.24,-1.71,-1.97,2.29
-64.90026,-62.99796,2020-01-20,-0.481666666666667,-0.81,0.93,-1.44,-1.6,1.24,-0.493231106243154,-0.77,1.28,-1.7,-1.96,2.36
-64.889,-62.86611,2020-01-21,-0.451939890710383,-0.805,1.0175,-1.42,-1.61,1.27,-0.469014238773275,-0.75,1.335,-1.6975,-1.96,2.44
-63.23631,-62.14582,2020-01-23,0.00038251366120218,-0.205,1.5225,-1.27,-1.99,1.95,-0.167322015334064,-0.395,1.7775,-1.81,-2,2.72
-62.6454333,-60.6325167,2020-01-24,0.0133060109289617,-0.065,1.55,-1.3775,-1.63,2.25,-0.187163198247536,-0.305,1.68,-1.83,-2,2.57
-62.39617,-59.67725,2020-01-25,-0.0732786885245902,-0.085,1.2175,-1.3,-2,1.58,-0.262250821467689,-0.35,1.33,-1.83,-2,2.02
-62.6452778,-59.7233333,2020-01-25,-0.0010655737704918,-0.145,1.6175,-1.4,-1.81,2.13,-0.190602409638554,-0.325,1.73,-1.81,-2,2.57
-62.395066,-59.68826,2020-01-25,-0.0732786885245902,-0.085,1.2175,-1.3,-2,1.58,-0.262250821467689,-0.35,1.33,-1.83,-2,2.02
-62.5033333,-59.8269444,2020-01-26,-0.0339890710382514,-0.11,1.42,-1.34,-2,1.94,-0.221150054764513,-0.32,1.5175,-1.82,-2,2.22
-62.49397,-59.73703,2020-01-26,-0.0508469945355191,-0.1,1.295,-1.3075,-2,1.77,-0.240082146768894,-0.325,1.425,-1.82,-2,2.09
-62.47186,-59.73343,2020-01-26,-0.0508469945355191,-0.1,1.295,-1.3075,-2,1.77,-0.240082146768894,-0.325,1.425,-1.82,-2,2.09
-62.44286,-59.72348,2020-01-26,-0.0605191256830601,-0.105,1.2675,-1.3,-2,1.71,-0.249759036144578,-0.34,1.39,-1.8275,-2,2.06
-62.48272,-59.72541,2020-01-27,-0.049207650273224,-0.1,1.315,-1.3075,-2,1.77,-0.239912376779847,-0.325,1.43,-1.82,-2,2.09
-62.47441,-59.71356,2020-01-27,-0.049207650273224,-0.1,1.315,-1.3075,-2,1.77,-0.239912376779847,-0.325,1.43,-1.82,-2,2.09
-64.3271,-62.12021,2020-01-31,-0.220628415300546,-0.82,2.245,-1.6175,-1.78,2.75,-0.349507119386637,-0.775,2.03,-1.84,-2,2.94
-64.36678,-62.16946,2020-01-31,-0.236748633879781,-0.82,2.15,-1.61,-1.76,2.61,-0.354917853231106,-0.77,2.01,-1.83,-2,2.94
-64.3981833,-62.2198833,2020-01-31,-0.245819672131148,-0.805,2.0775,-1.6,-1.75,2.55,-0.358598028477547,-0.765,1.99,-1.83,-2,2.93
-64.18076,-61.6481,2020-02-01,-0.170300546448087,-0.725,2.635,-1.7,-1.85,3.37,-0.353357064622125,-0.78,2.06,-1.86,-2,3.37
-64.17485,-61.7181,2020-02-01,-0.153661202185792,-0.725,2.6575,-1.6975,-1.84,3.4,-0.338581599123768,-0.78,2.1,-1.86,-2,3.4
-64.1926,-61.65885,2020-02-01,-0.160355191256831,-0.725,2.645,-1.7,-1.84,3.4,-0.344961664841183,-0.77,2.0775,-1.86,-2,3.4
-64.08795,-61.71242,2020-02-01,-0.140737704918033,-0.695,2.6025,-1.6975,-1.89,3.45,-0.337710843373494,-0.745,2.0575,-1.86,-2,3.45
-64.15321,-61.79775,2020-02-01,-0.149508196721311,-0.745,2.63,-1.6875,-1.83,3.37,-0.333828039430449,-0.77,2.1275,-1.86,-2,3.37
-64.1237833,-61.782,2020-02-01,-0.140382513661202,-0.725,2.625,-1.695,-1.86,3.42,-0.332343921139102,-0.76,2.09,-1.86,-2,3.42
-64.12363,-61.78169,2020-02-03,-0.139207650273224,-0.725,2.625,-1.695,-1.86,3.42,-0.331790799561884,-0.76,2.09,-1.86,-2,3.42
-63.51437,-55.75053,2020-02-03,-1.32814207650273,-1.515,-0.1025,-1.81,-1.82,0.37,-1.40004381161008,-1.55,-0.5225,-1.9275,-2,0.37
-63.53182,-56.16251,2020-02-04,-1.33418032786885,-1.57,-0.155,-1.82,-1.85,0.29,-1.39378970427163,-1.59,-0.41,-1.94,-2,0.29
-63.55992,-55.82481,2020-02-04,-1.32748633879781,-1.53,-0.1225,-1.8075,-1.81,0.36,-1.40042716319825,-1.56,-0.5025,-1.93,-2,0.36
-63.58511,-56.03083,2020-02-04,-1.31732240437158,-1.525,-0.14,-1.8,-1.82,0.35,-1.39556407447974,-1.57,-0.4425,-1.93,-2,0.35
-63.57337,-55.79179,2020-02-05,-1.3275956284153,-1.535,-0.13,-1.81,-1.81,0.42,-1.40118838992333,-1.56,-0.51,-1.93,-2,0.42
-63.555,-55.8066667,2020-02-04,-1.32748633879781,-1.53,-0.1225,-1.8075,-1.81,0.36,-1.40042716319825,-1.56,-0.5025,-1.93,-2,0.36
-63.4546167,-56.2511833,2020-02-05,-1.34199453551913,-1.57,-0.15,-1.83,-1.85,0.25,-1.3944578313253,-1.59,-0.4125,-1.94,-2,0.25
-63.4515667,-56.2577833,2020-02-05,-1.34199453551913,-1.57,-0.15,-1.83,-1.85,0.25,-1.3944578313253,-1.59,-0.4125,-1.94,-2,0.25
-63.3780833,-56.88785,2020-02-06,-1.23669398907104,-1.355,-0.355,-1.77,-1.8,0.25,-1.33377327491785,-1.47,-0.5,-1.94,-2,0.25
-61.8533333,-57.2933333,2020-02-06,-0.110273224043716,-0.29,1.7175,-1.4925,-1.69,2.05,-0.274052573932092,-0.48,1.63,-1.86,-2,2.37
-61.5805,-57.6738333,2020-02-07,-0.0446174863387978,-0.26,1.9525,-1.395,-1.9,2.54,-0.218455640744797,-0.51,1.82,-1.82,-2,2.54
-61.3231667,-58.054,2020-02-07,0.105327868852459,-0.2,2.515,-1.4175,-1.7,3.23,-0.0713143483023001,-0.39,2.2875,-1.8375,-2,3.23
-61.0923333,-58.4073333,2020-02-07,0.198169398907104,-0.09,2.6325,-1.4075,-1.78,3.63,0.0303833515881709,-0.32,2.5875,-1.84,-2,3.63
-60.8088333,-58.8038333,2020-02-07,0.271393442622951,0.065,2.7375,-1.4375,-1.65,4.08,0.102250821467689,-0.265,2.73,-1.7975,-2,4.08
-60.3453333,-59.4675,2020-02-07,0.707650273224044,0.605,3.255,-1.345,-1.73,5.15,0.347097480832421,0.085,2.96,-1.68,-2,5.15
-59.935,-60.0761667,2020-02-07,0.803142076502732,0.585,3.56,-1.27,-1.62,5.35,0.462935377875137,0.16,3.0575,-1.58,-2,5.35
-59.4793333,-60.7065,2020-02-07,0.937896174863388,0.575,4.3425,-0.91,-1.28,5.44,0.614791894852136,0.275,3.28,-1.48,-2,5.44
-59.088,-61.2583333,2020-02-07,1.2255737704918,0.98,4.635,-0.845,-1.26,5.48,0.782907995618839,0.675,3.485,-1.51,-2,5.48
-58.7418333,-61.7336667,2020-02-07,1.7753825136612,1.72,4.525,-0.2025,-0.84,6.23,1.15452354874042,1.22,4.06,-1.3075,-1.9,6.23
-58.3241667,-62.2928333,2020-02-08,3.21232240437158,3.165,5.6875,0.5925,0.09,6.78,2.20155531215772,2.425,4.96,-0.9875,-1.98,6.78
74.4138888,19.2811111,2020-07-03,1.25254098360656,0.51,4.365,-0.9925,-1.66,6.38,1.94717415115005,1.95,5.05,-0.8475,-1.78,6.38
77.0002777,15.0911111,2020-07-07,0.600300546448087,-0.455,4.6225,-1.645,-2,5.32,1.55254107338445,1.3,4.8775,-1.21,-2,6.53
77.5622222,14.0313888,2020-07-07,0.912732240437159,-0.245,5.0775,-1.3575,-1.65,5.29,1.57759036144578,1.295,5.1075,-1.16,-1.98,6.24
77.4947222,14.5688888,2020-07-10,0.473907103825137,-0.63,4.7425,-1.57,-1.9,5.49,0.87513691128149,0.34,4.5775,-1.46,-1.91,6
78.2616666,15.3813888,2020-07-11,0.742158469945355,-0.22,4.735,-1.6275,-1.68,6.85,1.30989594742607,0.905,4.81,-1.26,-1.68,6.85
78.2358333,13.8141666,2020-07-15,1.14368852459016,-0.235,5.32,-1.22,-1.49,6.06,1.8341456736035,1.515,5.41,-0.9175,-1.49,6.97
78.4194444,12.0133333,2020-07-16,1.38543715846995,-0.045,6.405,-1.2175,-1.55,7.27,2.10161007667032,1.76,6.2175,-0.9575,-1.55,9
78.8702777,11.5674999,2020-07-17,1.18688524590164,-0.39,5.89,-1.4075,-1.74,6.85,1.83447426067908,1.52,6.0675,-1.17,-1.74,8.84
79.9191666,12.1313888,2020-07-20,1.07915300546448,0.845,5.1875,-1.79,-1.81,6.31,2.04419496166484,1.9,5.67,-1.4375,-1.9,7.01
79.7616666,14.1994444,2020-07-20,0.663825136612022,0.15,4.1175,-1.8,-1.81,5.5,1.53072289156626,1.265,5.245,-1.6975,-1.98,6.86
79.1308333,16.0416666,2020-07-27,-0.455437158469945,-1.425,3.245,-1.8375,-1.94,4.79,0.147798466593647,-0.32,3.73,-1.84,-2,5.49
80.005,14.7308333,2020-07-28,0.851366120218579,0.575,4.3975,-1.8,-1.8,5.36,1.70382256297919,1.585,5.3475,-1.74,-2,7.14
80.8727777,20.2816666,2020-07-30,-1.05459016393443,-1.57,1.02,-1.8,-1.82,1.75,0.513576122672508,0.19,4.0675,-1.8,-2,5.94
80.3536111,22.6808333,2020-07-31,-1.20672131147541,-1.615,0.3975,-1.81,-1.85,0.83,-0.0285706462212486,-0.62,3.23,-1.8,-2,5.2
81.2616666,27.2097222,2020-08-01,-1.72819672131148,-1.8,-1.1125,-1.82,-1.84,-0.69,-0.129967141292442,-0.71,3.29,-1.81,-2,4.31
80.0688888,30.9797222,2020-08-02,-1.45508196721311,-1.77,-0.3625,-1.8,-1.8,2.78,-0.857004381161008,-1.365,1.7975,-1.8,-2,3.66
78.6911111,27.0711111,2020-08-03,-1.20174863387978,-1.77,0.41,-1.8,-1.84,4,-0.604578313253012,-1.37,2.8475,-1.81,-2,4.39
76.5647222,25.3155555,2020-08-04,-0.465628415300546,-1.345,2.2075,-1.82,-1.88,4.39,0.215766703176342,-0.585,3.8975,-1.8,-2,5.06
73.3763888,28.7633333,2020-08-05,5.41412568306011,4.95,8.59,3.395,3.06,9.84,5.93161007667032,5.54,9.0275,3.73,3.06,10.55
69.9877777,30.8922222,2020-08-07,6.00590163934426,5.19,11.6975,2.5825,2.35,13.73,6.37998357064622,5.995,11.69,2.68,1.97,14.96
-24.9126200191677,168.359084967524,2020-08-10,23.9312568306011,23.855,27.04,21.3375,20.94,27.67,24.0015717415115,23.865,26.66,21.6,20.9,27.67
-24.9294969812036,168.354447009042,2020-08-10,23.9312568306011,23.855,27.04,21.3375,20.94,27.67,24.0015717415115,23.865,26.66,21.6,20.9,27.67
-24.9393739644438,168.358698980883,2020-08-10,23.9312568306011,23.855,27.04,21.3375,20.94,27.67,24.0015717415115,23.865,26.66,21.6,20.9,27.67
-24.9271320272237,168.368084030226,2020-08-10,23.9312568306011,23.855,27.04,21.3375,20.94,27.67,24.0015717415115,23.865,26.66,21.6,20.9,27.67
-24.9119900353253,168.370695998892,2020-08-10,23.9312568306011,23.855,27.04,21.3375,20.94,27.67,24.0015717415115,23.865,26.66,21.6,20.9,27.67
-24.9073499813676,168.371736025438,2020-08-10,23.9312568306011,23.855,27.04,21.3375,20.94,27.67,24.0015717415115,23.865,26.66,21.6,20.9,27.67
-24.8930719960481,168.371278960258,2020-08-10,23.9467486338798,23.86,27.06,21.3625,20.97,27.67,24.0241840087623,23.89,26.6975,21.59,20.94,27.67
-24.8798949737102,168.3635260351,2020-08-10,23.9467486338798,23.86,27.06,21.3625,20.97,27.67,24.0241840087623,23.89,26.6975,21.59,20.94,27.67
-24.8901120107621,168.362221978605,2020-08-10,23.9467486338798,23.86,27.06,21.3625,20.97,27.67,24.0241840087623,23.89,26.6975,21.59,20.94,27.67
-24.9010410066694,168.361453022808,2020-08-10,23.9312568306011,23.855,27.04,21.3375,20.94,27.67,24.0015717415115,23.865,26.66,21.6,20.9,27.67
-23.2910530082881,168.239662963896,2020-08-09,24.4397267759563,24.495,27.09,21.7925,21.42,28.01,24.7378258488499,24.93,27.3,22.1025,21.42,28.56
-23.2970169838518,168.238156987354,2020-08-09,24.4397267759563,24.495,27.09,21.7925,21.42,28.01,24.7378258488499,24.93,27.3,22.1025,21.42,28.56
-23.3029689732939,168.242996027693,2020-08-09,24.4146994535519,24.465,27.0375,21.7575,21.4,27.96,24.7145125958379,24.905,27.28,22.06,21.4,28.54
-23.3004430029541,168.249724013731,2020-08-09,24.4146994535519,24.465,27.0375,21.7575,21.4,27.96,24.7145125958379,24.905,27.28,22.06,21.4,28.54
-23.2910270243883,168.239633040503,2020-08-09,24.4397267759563,24.495,27.09,21.7925,21.42,28.01,24.7378258488499,24.93,27.3,22.1025,21.42,28.56
-23.3124710340053,168.247468024492,2020-08-09,24.4146994535519,24.465,27.0375,21.7575,21.4,27.96,24.7145125958379,24.905,27.28,22.06,21.4,28.54
-23.3201009966433,168.252402031794,2020-08-09,24.4069398907104,24.485,27.065,21.76,21.44,28.01,24.719008762322,24.9,27.29,22.06,21.44,28.53
-23.3227749913931,168.25801698491,2020-08-09,24.4069398907104,24.485,27.065,21.76,21.44,28.01,24.719008762322,24.9,27.29,22.06,21.44,28.53
-23.3142360113561,168.25817800127,2020-08-09,24.4069398907104,24.485,27.065,21.76,21.44,28.01,24.719008762322,24.9,27.29,22.06,21.44,28.53
-23.3108850102872,168.255161019042,2020-08-09,24.4069398907104,24.485,27.065,21.76,21.44,28.01,24.719008762322,24.9,27.29,22.06,21.44,28.53
-22.8852150030434,167.658801013604,2020-08-05,24.5499180327869,24.4,27.17,22.2175,21.81,27.69,24.6870317634173,24.61,27.24,22.41,21.81,28.52
-22.8870339598507,167.672275006771,2020-08-05,24.5499180327869,24.4,27.17,22.2175,21.81,27.69,24.6870317634173,24.61,27.24,22.41,21.81,28.52
-22.8855129797012,167.687032017857,2020-08-05,24.5499180327869,24.4,27.17,22.2175,21.81,27.69,24.6870317634173,24.61,27.24,22.41,21.81,28.52
-22.875059992075,167.697969982401,2020-08-05,24.5499180327869,24.4,27.17,22.2175,21.81,27.69,24.6870317634173,24.61,27.24,22.41,21.81,28.52
-22.8631970006973,167.695202026516,2020-08-05,24.5499180327869,24.4,27.17,22.2175,21.81,27.69,24.6870317634173,24.61,27.24,22.41,21.81,28.52
-22.8549249842763,167.679696008563,2020-08-05,24.5499180327869,24.4,27.17,22.2175,21.81,27.69,24.6870317634173,24.61,27.24,22.41,21.81,28.52
-22.8582940064371,167.657653028145,2020-08-05,24.5499180327869,24.4,27.17,22.2175,21.81,27.69,24.6870317634173,24.61,27.24,22.41,21.81,28.52
-22.8706960380077,167.654189039022,2020-08-05,24.5499180327869,24.4,27.17,22.2175,21.81,27.69,24.6870317634173,24.61,27.24,22.41,21.81,28.52
-22.8710029833019,167.670061010867,2020-08-05,24.5499180327869,24.4,27.17,22.2175,21.81,27.69,24.6870317634173,24.61,27.24,22.41,21.81,28.52
-22.8707429766655,167.684509987012,2020-08-05,24.5499180327869,24.4,27.17,22.2175,21.81,27.69,24.6870317634173,24.61,27.24,22.41,21.81,28.52
-20.127531979233,163.771739015356,2020-08-22,25.5865027322404,25.255,28.365,23.1825,22.94,28.91,25.8005531215772,25.85,28.5775,23.21,22.59,29.97
-20.134220989421,163.774574026465,2020-08-22,25.5865027322404,25.255,28.365,23.1825,22.94,28.91,25.8005531215772,25.85,28.5775,23.21,22.59,29.97
-20.1363830175251,163.776805959642,2020-08-22,25.5865027322404,25.255,28.365,23.1825,22.94,28.91,25.8005531215772,25.85,28.5775,23.21,22.59,29.97
-20.1410339679569,163.78124602139,2020-08-22,25.5865027322404,25.255,28.365,23.1825,22.94,28.91,25.8005531215772,25.85,28.5775,23.21,22.59,29.97
-20.1451980136335,163.783737039194,2020-08-22,25.5865027322404,25.255,28.365,23.1825,22.94,28.91,25.8005531215772,25.85,28.5775,23.21,22.59,29.97
-20.1721340138465,163.804240012541,2020-08-22,25.5684972677596,25.19,28.3575,23.14,22.91,28.93,25.7888280394304,25.84,28.6075,23.16,22.53,30.06
-20.1641449704766,163.79472495988,2020-08-22,25.5905464480874,25.245,28.3525,23.2425,22.99,28.89,25.7927327491785,25.845,28.53,23.22,22.6,29.9
-20.175105985254,163.805780019611,2020-08-22,25.5684972677596,25.19,28.3575,23.14,22.91,28.93,25.7888280394304,25.84,28.6075,23.16,22.53,30.06
-20.1598479878157,163.790550017729,2020-08-22,25.5905464480874,25.245,28.3525,23.2425,22.99,28.89,25.7927327491785,25.845,28.53,23.22,22.6,29.9
-20.1541880238801,163.787783989683,2020-08-22,25.5905464480874,25.245,28.3525,23.2425,22.99,28.89,25.7927327491785,25.845,28.53,23.22,22.6,29.9
-19.4622690416873,163.220570040867,2020-08-18,25.7702459016393,25.49,28.4575,23.5125,23.12,28.97,25.993269441402,26.035,28.53,23.5,23.11,30.05
-19.4903250318021,163.226925032213,2020-08-18,25.7702459016393,25.49,28.4575,23.5125,23.12,28.97,25.993269441402,26.035,28.53,23.5,23.11,30.05
-19.5216059591621,163.238371023908,2020-08-18,25.7708743169399,25.54,28.47,23.51,23.14,29,25.9846276013143,26.035,28.51,23.5,23.07,30.03
-19.5063369814306,163.229949977249,2020-08-18,25.7708743169399,25.54,28.47,23.51,23.14,29,25.9846276013143,26.035,28.51,23.5,23.07,30.03
-19.4766590092331,163.221144033596,2020-08-18,25.7702459016393,25.49,28.4575,23.5125,23.12,28.97,25.993269441402,26.035,28.53,23.5,23.11,30.05
-19.4372039660811,163.226513983682,2020-08-18,25.7754098360656,25.49,28.4525,23.52,23.12,28.97,26.0056243154436,26.04,28.5475,23.52,23.12,30.05
-19.416755978018,163.177804984152,2020-08-18,25.8003278688525,25.51,28.4275,23.59,23.19,28.99,26.0221686746988,26.05,28.53,23.56,23.19,30.02
-19.411301035434,163.190634995699,2020-08-18,25.8003278688525,25.51,28.4275,23.59,23.19,28.99,26.0221686746988,26.05,28.53,23.56,23.19,30.02
-19.4160219747573,163.200526982546,2020-08-18,25.7754098360656,25.49,28.4525,23.52,23.12,28.97,26.0056243154436,26.04,28.5475,23.52,23.12,30.05
-19.4315839838237,163.216539015993,2020-08-18,25.7754098360656,25.49,28.4525,23.52,23.12,28.97,26.0056243154436,26.04,28.5475,23.52,23.12,30.05
-25.021012024954,159.508982012048,2020-09-07,23.8912568306011,23.34,27.4775,21.5925,21.14,27.85,23.9762048192771,23.745,26.74,21.48,20.83,27.85
-25.0194939784706,159.524808973074,2020-09-07,23.8912568306011,23.34,27.4775,21.5925,21.14,27.85,23.9762048192771,23.745,26.74,21.48,20.83,27.85
-25.0286160036922,159.496226012707,2020-09-07,23.9039890710383,23.275,27.48,21.62,21.13,27.84,23.9891675794085,23.775,26.75,21.4825,20.84,27.84
-25.0287360325456,159.510215995833,2020-09-07,23.8912568306011,23.34,27.4775,21.5925,21.14,27.85,23.9762048192771,23.745,26.74,21.48,20.83,27.85
-25.0323550030589,159.523711027578,2020-09-07,23.8912568306011,23.34,27.4775,21.5925,21.14,27.85,23.9762048192771,23.745,26.74,21.48,20.83,27.85
-25.0401429645717,159.534098971635,2020-09-07,23.8912568306011,23.34,27.4775,21.5925,21.14,27.85,23.9762048192771,23.745,26.74,21.48,20.83,27.85
-25.040429038927,159.503044020385,2020-09-07,23.8912568306011,23.34,27.4775,21.5925,21.14,27.85,23.9762048192771,23.745,26.74,21.48,20.83,27.85
-25.0532769877464,159.506719987839,2020-09-08,23.8758743169399,23.325,27.4075,21.59,21.1,27.8,23.9626232201533,23.72,26.72,21.4625,20.87,27.8
-25.0553899817169,159.523901967332,2020-09-08,23.8758743169399,23.325,27.4075,21.59,21.1,27.8,23.9626232201533,23.72,26.72,21.4625,20.87,27.8
-25.0435350369662,159.520808039233,2020-09-08,23.8922404371585,23.34,27.4775,21.6,21.14,27.85,23.9762157721796,23.745,26.74,21.48,20.83,27.85
-23.1207189895213,159.447111999616,2020-09-11,24.5957650273224,24.475,27.8175,22.02,21.65,28.36,24.6395892661555,24.795,27.4075,21.98,21.18,28.36
-23.1160810310394,159.460753966123,2020-09-11,24.5815300546448,24.45,27.8175,22.0125,21.65,28.34,24.633882803943,24.79,27.3975,21.9825,21.13,28.34
-23.1101499963552,159.449034975842,2020-09-11,24.5957650273224,24.475,27.8175,22.02,21.65,28.36,24.6395892661555,24.795,27.4075,21.98,21.18,28.36
-23.1056390237063,159.464663034305,2020-09-11,24.5815300546448,24.45,27.8175,22.0125,21.65,28.34,24.633882803943,24.79,27.3975,21.9825,21.13,28.34
-23.0993840284646,159.451139001176,2020-09-11,24.5988524590164,24.495,27.8175,22.005,21.61,28.32,24.6498411829135,24.8,27.42,21.9725,21.18,28.32
-23.0953909736127,159.470301037654,2020-09-11,24.5988524590164,24.495,27.8175,22.005,21.61,28.32,24.6498411829135,24.8,27.42,21.9725,21.18,28.32
-23.0901859793812,159.457579990849,2020-09-11,24.5988524590164,24.495,27.8175,22.005,21.61,28.32,24.6498411829135,24.8,27.42,21.9725,21.18,28.32
-23.0855770222843,159.476459976286,2020-09-11,24.5988524590164,24.495,27.8175,22.005,21.61,28.32,24.6498411829135,24.8,27.42,21.9725,21.18,28.32
-23.0817380268127,159.463602975011,2020-09-11,24.5988524590164,24.495,27.8175,22.005,21.61,28.32,24.6498411829135,24.8,27.42,21.9725,21.18,28.32
-23.0760690104216,159.479492967948,2020-09-11,24.5988524590164,24.495,27.8175,22.005,21.61,28.32,24.6498411829135,24.8,27.42,21.9725,21.18,28.32
-21.0537050385028,162.262251963839,2020-09-21,25.3059289617486,25.42,28.34,22.8625,22.44,28.84,25.4502026286966,25.44,28.24,23.0625,22.22,29.2
-21.0480250418186,162.281692028046,2020-09-21,25.3293715846995,25.465,28.33,22.885,22.47,28.88,25.4722289156627,25.455,28.27,23.09,22.27,29.19
-21.0524100344628,162.300022998825,2020-09-21,25.2956557377049,25.445,28.315,22.86,22.44,28.83,25.4540032858708,25.46,28.24,23.07,22.24,29.2
-21.0620270110667,162.288767024875,2020-09-21,25.3059289617486,25.42,28.34,22.8625,22.44,28.84,25.4502026286966,25.44,28.24,23.0625,22.22,29.2
-21.0620610415936,162.288779010996,2020-09-21,25.3059289617486,25.42,28.34,22.8625,22.44,28.84,25.4502026286966,25.44,28.24,23.0625,22.22,29.2
-21.0584610141814,162.241015993059,2020-09-21,25.3148087431694,25.43,28.37,22.88,22.46,28.85,25.4457831325301,25.43,28.24,23.04,22.23,29.19
-21.0408750269562,162.253708960488,2020-09-22,25.3286338797814,25.465,28.33,22.885,22.47,28.88,25.4720755750274,25.455,28.27,23.09,22.27,29.19
-21.0394060146064,162.227230025455,2020-09-22,25.3378415300546,25.445,28.355,22.905,22.49,28.88,25.4684939759036,25.44,28.27,23.06,22.28,29.2
-21.0497969761491,162.218983992934,2020-09-22,25.3378415300546,25.445,28.355,22.905,22.49,28.88,25.4684939759036,25.44,28.27,23.06,22.28,29.2
-21.0385069716722,162.209757026285,2020-09-22,25.3378415300546,25.445,28.355,22.905,22.49,28.88,25.4684939759036,25.44,28.27,23.06,22.28,29.2
-19.3972419854254,163.227148996666,2020-08-18,25.7868306010929,25.48,28.425,23.545,23.13,28.97,26.0221960569551,26.045,28.55,23.54,23.13,30.09
-19.3880020268261,163.22723600082,2020-08-18,25.7868306010929,25.48,28.425,23.545,23.13,28.97,26.0221960569551,26.045,28.55,23.54,23.13,30.09
-19.3790949974209,163.226146018133,2020-08-18,25.7868306010929,25.48,28.425,23.545,23.13,28.97,26.0221960569551,26.045,28.55,23.54,23.13,30.09
-19.4889089930803,163.2280480396,2020-08-19,25.7703278688525,25.49,28.4575,23.5125,23.12,28.97,25.9935158817087,26.035,28.53,23.5,23.11,30.05
-19.480171026662,163.224175013602,2020-08-19,25.7703278688525,25.49,28.4575,23.5125,23.12,28.97,25.9935158817087,26.035,28.53,23.5,23.11,30.05
-19.4743499625474,163.219957994297,2020-08-19,25.7703278688525,25.49,28.4575,23.5125,23.12,28.97,25.9935158817087,26.035,28.53,23.5,23.11,30.05
47.9302777777778,-5.075,2020-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.9177777777778,-5.05972222222222,2020-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.0577777777778,-5.07916666666667,2020-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.0461111111111,-5.07,2020-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.0094444444444,-4.72666666666667,2020-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.0480555555556,-4.78083333333333,2020-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.0733333333333,-4.82777777777778,2020-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.0847222222222,-4.80916666666667,2020-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.095,-4.75833333333333,2020-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.0816666666667,-4.71472222222222,2020-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.8713888888889,-4.48777777777778,2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.8847222222222,-4.53722222222222,2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.9077777777778,-4.59,2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.9313888888889,-4.43,2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.9569444444444,-4.46027777777778,2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.9794444444444,-4.49055555555556,2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.9880555555556,-4.53222222222222,2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39.8933,124.2161,2020-09-07,12.3724590163934,12.335,24.455,-0.1525,-0.65,25.24,12.3059638554217,12.295,25.15,-0.325,-1.73,28.25
