"code_spygen","station","latitude_start","longitude_start","date","mean_npp_1year","median_npp_1year","q95_npp_1year","q05_npp_1year","min_npp_1year","max_npp_1year","mean_npp_5year","median_npp_5year","q95_npp_5year","q05_npp_5year","min_npp_5year","max_npp_5year"
"SPY180999","LENG029","-3.8319","134.09264","2017-11-03",807.099608781603,701.429318237305,1281.09628926595,505.522452392578,491.712658691406,1335.17563680013,741.508465491401,636.950120544434,1305.42447041829,437.984160664876,435.456307983398,1389.84256184896
"SPY180993","LENG029","-3.8319","134.09264","2017-11-03",807.099608781603,701.429318237305,1281.09628926595,505.522452392578,491.712658691406,1335.17563680013,741.508465491401,636.950120544434,1305.42447041829,437.984160664876,435.456307983398,1389.84256184896
"SPY181033","LENG030","-4.01173","134.20171","2017-11-06",761.892896864149,646.330605506897,1276.41697877248,457.867624791463,455.279017766317,1306.39064788818,702.260864098867,570.074585278829,1369.88156433105,381.510574213664,368.434186299642,1381.76383082072
"SPY181031","LENG030","-4.01173","134.20171","2017-11-06",761.892896864149,646.330605506897,1276.41697877248,457.867624791463,455.279017766317,1306.39064788818,702.260864098867,570.074585278829,1369.88156433105,381.510574213664,368.434186299642,1381.76383082072
"SPY181061","LENG031","-4.01173","134.20171","2017-11-06",761.892896864149,646.330605506897,1276.41697877248,457.867624791463,455.279017766317,1306.39064788818,702.260864098867,570.074585278829,1369.88156433105,381.510574213664,368.434186299642,1381.76383082072
"SPY181051","LENG031","-4.01173","134.20171","2017-11-06",761.892896864149,646.330605506897,1276.41697877248,457.867624791463,455.279017766317,1306.39064788818,702.260864098867,570.074585278829,1369.88156433105,381.510574213664,368.434186299642,1381.76383082072
"SPY181064","LENG032","-4.01173","134.20171","2017-11-06",761.892896864149,646.330605506897,1276.41697877248,457.867624791463,455.279017766317,1306.39064788818,702.260864098867,570.074585278829,1369.88156433105,381.510574213664,368.434186299642,1381.76383082072
"SPY180986","LENG032","-4.01173","134.20171","2017-11-06",761.892896864149,646.330605506897,1276.41697877248,457.867624791463,455.279017766317,1306.39064788818,702.260864098867,570.074585278829,1369.88156433105,381.510574213664,368.434186299642,1381.76383082072
"SPY181048","LENG033","-4.03573","134.48901","2017-11-07",816.195803805515,649.964654458536,1427.45755070867,474.760632901578,470.05933359507,1464.25050642684,762.187385146682,603.391961587442,1617.05658989984,389.116430870262,385.317115577492,1743.83941155511
"SPY181006","LENG033","-4.03573","134.48901","2017-11-07",816.195803805515,649.964654458536,1427.45755070867,474.760632901578,470.05933359507,1464.25050642684,762.187385146682,603.391961587442,1617.05658989984,389.116430870262,385.317115577492,1743.83941155511
"SPY180982","LENG034","-4.03573","134.48901","2017-11-07",816.195803805515,649.964654458536,1427.45755070867,474.760632901578,470.05933359507,1464.25050642684,762.187385146682,603.391961587442,1617.05658989984,389.116430870262,385.317115577492,1743.83941155511
"SPY181038","LENG034","-4.03573","134.48901","2017-11-07",816.195803805515,649.964654458536,1427.45755070867,474.760632901578,470.05933359507,1464.25050642684,762.187385146682,603.391961587442,1617.05658989984,389.116430870262,385.317115577492,1743.83941155511
"SPY180985","LENG035","-4.03573","134.48901","2017-11-07",816.195803805515,649.964654458536,1427.45755070867,474.760632901578,470.05933359507,1464.25050642684,762.187385146682,603.391961587442,1617.05658989984,389.116430870262,385.317115577492,1743.83941155511
"SPY181035","LENG035","-4.03573","134.48901","2017-11-07",816.195803805515,649.964654458536,1427.45755070867,474.760632901578,470.05933359507,1464.25050642684,762.187385146682,603.391961587442,1617.05658989984,389.116430870262,385.317115577492,1743.83941155511
"SPY180172","LENG036","-3.93996","134.74069","2017-11-08",986.319860331217,787.882611083984,1802.79584106445,558.890545349121,533.395365397135,1826.68866373698,955.963327365451,741.957063802083,2150.30396647135,487.632205607096,469.332090250651,2369.5125
"SPY180173","LENG036","-3.94102","134.74156","2017-11-08",986.319860331217,787.882611083984,1802.79584106445,558.890545349121,533.395365397135,1826.68866373698,955.963327365451,741.957063802083,2150.30396647135,487.632205607096,469.332090250651,2369.5125
"SPY181062","LENG037","-4.03521","134.28719","2017-11-08",772.361946268285,640.04465890438,1298.93264588701,455.339041787005,450.684954054812,1364.49581454663,713.644397600323,571.713756804771,1439.00981445312,378.811971591381,365.601579382064,1477.76941827003
"SPY181063","LENG037","-4.03521","134.28719","2017-11-08",772.361946268285,640.04465890438,1298.93264588701,455.339041787005,450.684954054812,1364.49581454663,713.644397600323,571.713756804771,1439.00981445312,378.811971591381,365.601579382064,1477.76941827003
"SPY181011","LENG038","-4.03521","134.28719","2017-11-08",772.361946268285,640.04465890438,1298.93264588701,455.339041787005,450.684954054812,1364.49581454663,713.644397600323,571.713756804771,1439.00981445312,378.811971591381,365.601579382064,1477.76941827003
"SPY181058","LENG038","-4.03521","134.28719","2017-11-08",772.361946268285,640.04465890438,1298.93264588701,455.339041787005,450.684954054812,1364.49581454663,713.644397600323,571.713756804771,1439.00981445312,378.811971591381,365.601579382064,1477.76941827003
"SPY181002","LENG039","-4.03521","134.28719","2017-11-08",772.361946268285,640.04465890438,1298.93264588701,455.339041787005,450.684954054812,1364.49581454663,713.644397600323,571.713756804771,1439.00981445312,378.811971591381,365.601579382064,1477.76941827003
"SPY181043","LENG039","-4.03521","134.28719","2017-11-08",772.361946268285,640.04465890438,1298.93264588701,455.339041787005,450.684954054812,1364.49581454663,713.644397600323,571.713756804771,1439.00981445312,378.811971591381,365.601579382064,1477.76941827003
"SPY180983","LENG040","-3.77537","134.20151","2017-11-10",802.646621825203,695.289796375093,1310.01095101493,488.295605541411,473.964617047991,1310.68635486421,734.572315882123,606.589544387091,1371.40288870675,414.624870590937,401.080083937872,1429.33363560268
"SPY181039","LENG040","-3.77537","134.20151","2017-11-10",802.646621825203,695.289796375093,1310.01095101493,488.295605541411,473.964617047991,1310.68635486421,734.572315882123,606.589544387091,1371.40288870675,414.624870590937,401.080083937872,1429.33363560268
"SPY181037","LENG041","-4.06772","133.03728","2017-11-12",530.184141998291,465.157294006348,807.793551940918,354.208625244141,351.988627319336,918.621932373047,487.910316390991,438.755820922852,813.46877746582,293.481579269409,274.480000915527,906.897590332031
"SPY180987","LENG041","-4.06772","133.03728","2017-11-12",530.184141998291,465.157294006348,807.793551940918,354.208625244141,351.988627319336,918.621932373047,487.910316390991,438.755820922852,813.46877746582,293.481579269409,274.480000915527,906.897590332031
"SPY181007","LENG042","-4.06683","133.03258","2017-11-12",528.882637871636,464.00445766075,805.658522003772,353.86194081026,352.236336502374,916.399009554994,486.607553145465,437.398108987247,811.111163150563,294.073323403153,274.506820678711,905.182952282476
"SPY181036","LENG042","-4.06683","133.03258","2017-11-12",528.882637871636,464.00445766075,805.658522003772,353.86194081026,352.236336502374,916.399009554994,486.607553145465,437.398108987247,811.111163150563,294.073323403153,274.506820678711,905.182952282476
"SPY180174","LENG043","-4.06683","133.03258","2017-11-12",528.882637871636,464.00445766075,805.658522003772,353.86194081026,352.236336502374,916.399009554994,486.607553145465,437.398108987247,811.111163150563,294.073323403153,274.506820678711,905.182952282476
"SPY180175","LENG044","-4.06837","133.03748","2017-11-12",530.184141998291,465.157294006348,807.793551940918,354.208625244141,351.988627319336,918.621932373047,487.910316390991,438.755820922852,813.46877746582,293.481579269409,274.480000915527,906.897590332031
"SPY181003","LENG045","-3.93609","132.80188","2017-11-13",494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
"SPY181045","LENG045","-3.93609","132.80188","2017-11-13",494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
"SPY180974","LENG046","-3.93609","132.80188","2017-11-13",494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
"SPY180187","LENG046","-3.93609","132.80188","2017-11-13",494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
"SPY180976","LENG046","-3.93609","132.80188","2017-11-13",494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
"SPY181001","LENG047","-3.93609","132.80188","2017-11-13",494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
"SPY181010","LENG047","-3.93609","132.80188","2017-11-13",494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
"SPY180995","LENG048","-3.93424","132.78685","2017-11-14",494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
"SPY180980","LENG048_temoin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPY181042","LENG048","-3.93424","132.78685","2017-11-14",494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
"SPY181009","LENG048_temoin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPY180979","LENG049","-3.93543","132.76505","2017-11-15",494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
"SPY180996","LENG049","-3.93543","132.76505","2017-11-15",494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
"SPY180188","LENG050","-3.92841","132.82257","2017-11-15",494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
"SPY180189","LENG050","-3.92841","132.82257","2017-11-15",494.474494934082,446.740859985352,759.743865966797,335.715895080566,321.255249023438,932.782043457031,427.434514363607,416.314239501953,650.993643188476,291.647413635254,285.117523193359,778.465576171875
"SPY180176","LENG051","-3.22096","133.67038","2017-11-17",NA,NA,NA,NA,Inf,-Inf,NA,NA,NA,NA,Inf,-Inf
"SPY180177","LENG051","-3.22096","133.67038","2017-11-17",NA,NA,NA,NA,Inf,-Inf,NA,NA,NA,NA,Inf,-Inf
"SPY180178","LENG052","-3.30699","133.66507","2017-11-17",NA,NA,NA,NA,Inf,-Inf,NA,NA,NA,NA,Inf,-Inf
"SPY180179","LENG052","-3.30699","133.66507","2017-11-17",NA,NA,NA,NA,Inf,-Inf,NA,NA,NA,NA,Inf,-Inf
"SPY181005","LENG053","-2.99063","131.93184","2017-11-20",731.649147033691,730.78466796875,930.133361816406,535.891761779785,508.607025146484,988.098205566406,640.020851135254,629.261352539062,969.14377746582,439.614117431641,424.344299316406,1073.22473144531
"SPY180973","LENG053","-2.99063","131.93184","2017-11-20",731.649147033691,730.78466796875,930.133361816406,535.891761779785,508.607025146484,988.098205566406,640.020851135254,629.261352539062,969.14377746582,439.614117431641,424.344299316406,1073.22473144531
"SPY181004","LENG054","-3.00112","131.93817","2017-11-20",630.656720479329,589.9619140625,786.885775756836,496.805027770996,491.808685302734,815.818481445312,579.179288228353,510.602844238281,1000.99759216309,395.816539001465,386.495056152344,1051.84704589844
"SPY181030","LENG054","-3.00112","131.93817","2017-11-20",630.656720479329,589.9619140625,786.885775756836,496.805027770996,491.808685302734,815.818481445312,579.179288228353,510.602844238281,1000.99759216309,395.816539001465,386.495056152344,1051.84704589844
"SPY180978","LENG055","-2.65144","131.60634","2017-11-21",782.771301269531,756.479522705078,912.34928894043,651.383959960938,597.986022949219,963.559814453125,699.011144002279,706.916412353516,886.632116699219,466.409024047852,454.378143310547,938.930053710938
"SPY180998","LENG055","-2.65144","131.60634","2017-11-21",782.771301269531,756.479522705078,912.34928894043,651.383959960938,597.986022949219,963.559814453125,699.011144002279,706.916412353516,886.632116699219,466.409024047852,454.378143310547,938.930053710938
"SPY180994","LENG056","-2.67144","131.59814","2017-11-21",749.542490641276,748.910339355469,974.507583618164,574.697787475586,526.055114746094,1006.57653808594,638.014068603516,658.686248779297,822.855169677734,403.851559448242,393.797241210938,861.782775878906
"SPY181032","LENG056","-2.67144","131.59814","2017-11-21",749.542490641276,748.910339355469,974.507583618164,574.697787475586,526.055114746094,1006.57653808594,638.014068603516,658.686248779297,822.855169677734,403.851559448242,393.797241210938,861.782775878906
"SPY181029","LENG057","-0.95288","130.60258","2017-11-22",589.972702026367,555.281066894531,812.585971069336,379.687922668457,323.569610595703,823.099853515625,581.607487996419,488.297332763672,866.893356323242,373.646580505371,371.851745605469,888.385620117188
"SPY181034","LENG057","-0.95288","130.60258","2017-11-22",589.972702026367,555.281066894531,812.585971069336,379.687922668457,323.569610595703,823.099853515625,581.607487996419,488.297332763672,866.893356323242,373.646580505371,371.851745605469,888.385620117188
"SPY180997","LENG058","-0.95288","130.60258","2017-11-22",589.972702026367,555.281066894531,812.585971069336,379.687922668457,323.569610595703,823.099853515625,581.607487996419,488.297332763672,866.893356323242,373.646580505371,371.851745605469,888.385620117188
"SPY180977","LENG058","-0.95288","130.60258","2017-11-22",589.972702026367,555.281066894531,812.585971069336,379.687922668457,323.569610595703,823.099853515625,581.607487996419,488.297332763672,866.893356323242,373.646580505371,371.851745605469,888.385620117188
"SPY191038","NOUMEA_BAIE","-22.22650001","166.368821","2019-10-10",557.484749377215,554.069653320312,612.1457389662,503.190679253472,501.635486518012,612.88798421224,534.891073362855,545.91896870931,613.972465820312,403.061032833523,341.412861802843,670.827071804471
"SPY191033","NOUMEA_BAIE","-22.21940196","166.369674","2019-10-10",557.484749377215,554.069653320312,612.1457389662,503.190679253472,501.635486518012,612.88798421224,534.891073362855,545.91896870931,613.972465820312,403.061032833523,341.412861802843,670.827071804471
"SPY191025","NOUMEA_BAIE","-22.22150599","166.379831","2019-10-10",562.95267125332,559.972945820202,617.768682271784,508.130792756514,506.510168595748,618.216608220881,540.228877172201,551.027605576949,619.423566124656,408.158643774553,346.012678319758,676.850760026412
"SPY190484","NOUMEA_LAGON","-22.29461798","166.366385","2019-10-07",531.865000556497,532.219474942076,583.365315994562,474.761645522772,469.878779093424,583.618775012446,508.129673161484,518.337821062873,584.012786117255,379.57858059453,321.173610313266,640.923890356924
"SPY190479","NOUMEA_LAGON","-22.29926499","166.36528","2019-10-07",527.740064058548,528.582624582144,578.785612223699,470.968749897297,466.007637317364,579.33490048922,504.049844812651,513.673491551326,579.680094352135,375.975153145423,317.652987846961,636.065999544584
"SPY190459","NOUMEA_LAGON","-22.28809602","166.356277","2019-10-07",528.045957865205,528.66678317088,579.044975626244,473.428840881923,470.481478996997,579.728600268094,505.292262005977,513.542794569483,581.255808445193,376.727214798837,317.221074518168,634.594068419259
"SPY191039","NOUMEA_FONDS_BLANCS","-22.28450504","166.221832","2019-10-09",712.712387084961,708.072875976562,839.791534423828,592.382122802734,560.5693359375,860.990234375,699.202452560951,699.735046386719,876.471520996094,552.291540527344,425.685546875,934.236511230469
"SPY191028","NOUMEA_FONDS_BLANCS","-22.28308397","166.21072","2019-10-09",712.712387084961,708.072875976562,839.791534423828,592.382122802734,560.5693359375,860.990234375,699.202452560951,699.735046386719,876.471520996094,552.291540527344,425.685546875,934.236511230469
"SPY191029","NOUMEA_FONDS_BLANCS","-22.27208901","166.201926","2019-10-09",712.712387084961,708.072875976562,839.791534423828,592.382122802734,560.5693359375,860.990234375,699.202452560951,699.735046386719,876.471520996094,552.291540527344,425.685546875,934.236511230469
"SPY191034","NOUMEA_BARRIERE_EXTERNE","-22.35017097","166.233112","2019-10-08",466.787595113118,479.95719909668,505.416607666016,412.07972869873,402.968994140625,514.640319824219,455.717060746818,454.355377197266,579.829052734375,354.701049804688,244.408645629883,663.754760742188
"SPY191035","NOUMEA_BARRIERE_EXTERNE","-22.34168102","166.229977","2019-10-08",466.787595113118,479.95719909668,505.416607666016,412.07972869873,402.968994140625,514.640319824219,455.717060746818,454.355377197266,579.829052734375,354.701049804688,244.408645629883,663.754760742188
"SPY191030","NOUMEA_BARRIERE_EXTERNE","-22.32065602","166.217878","2019-10-08",712.712387084961,708.072875976562,839.791534423828,592.382122802734,560.5693359375,860.990234375,699.202452560951,699.735046386719,876.471520996094,552.291540527344,425.685546875,934.236511230469
"SPY190447","STVINCENT_BAIE","-21.98009997","166.04873","2019-10-20",465.71108344396,473.228350448608,554.12552772522,376.623546695709,345.193379974365,578.435671234131,442.357950809084,452.348738098145,537.534684371948,333.385333786011,259.611661148071,578.435671234131
"SPY191043","STVINCENT_BAIE","-21.97654202","166.033312","2019-10-20",462.060696640635,469.047270239853,550.555987251096,373.749757850461,343.216461925972,573.780644114424,438.760109396919,448.771130445527,534.34606486995,329.954925797625,256.806198492283,573.780644114424
"SPY191588","STVINCENT_BAIE","-21.97167397","166.037934","2019-10-20",465.71108344396,473.228350448608,554.12552772522,376.623546695709,345.193379974365,578.435671234131,442.357950809084,452.348738098145,537.534684371948,333.385333786011,259.611661148071,578.435671234131
"SPY191026","STVINCENT_LAGON","-22.022961","165.984781","2019-10-17",618.369687398275,596.996673583984,780.34075012207,456.314491271973,427.645355224609,831.580749511719,626.906768272663,616.100006103516,835.602169799805,444.278071594238,332.043487548828,948.38134765625
"SPY191027","STVINCENT_LAGON","-22.020646","165.994456","2019-10-17",618.369687398275,596.996673583984,780.34075012207,456.314491271973,427.645355224609,831.580749511719,626.906768272663,616.100006103516,835.602169799805,444.278071594238,332.043487548828,948.38134765625
"SPY191020","STVINCENT_LAGON","-22.01984603","166.000649","2019-10-17",437.764593370918,438.415916442871,525.109116597078,355.533151587661,335.025495256696,543.028434286312,416.218366532994,424.902718680246,515.009212073501,309.00476334241,241.728898651746,545.418620206872
"SPY190431","STVINCENT_FONDS_BLANCS","-22.03110502","165.96515","2019-10-16",618.369687398275,596.996673583984,780.34075012207,456.314491271973,427.645355224609,831.580749511719,626.906768272663,616.100006103516,835.602169799805,444.278071594238,332.043487548828,948.38134765625
"SPY190418","STVINCENT_FONDS_BLANCS","-22.03445401","165.96985","2019-10-16",618.369687398275,596.996673583984,780.34075012207,456.314491271973,427.645355224609,831.580749511719,626.906768272663,616.100006103516,835.602169799805,444.278071594238,332.043487548828,948.38134765625
"SPY190420","STVINCENT_FONDS_BLANCS","-22.05089402","165.980551","2019-10-16",618.369687398275,596.996673583984,780.34075012207,456.314491271973,427.645355224609,831.580749511719,626.906768272663,616.100006103516,835.602169799805,444.278071594238,332.043487548828,948.38134765625
"SPY190423","STVINCENT_BARRIERE_EXTERNE","-22.07648397","165.978274","2019-10-21",618.369687398275,596.996673583984,780.34075012207,456.314491271973,427.645355224609,831.580749511719,626.906768272663,616.100006103516,835.602169799805,444.278071594238,332.043487548828,948.38134765625
"SPY190439","STVINCENT_BARRIERE_EXTERNE","-22.06782396","165.973843","2019-10-21",618.369687398275,596.996673583984,780.34075012207,456.314491271973,427.645355224609,831.580749511719,626.906768272663,616.100006103516,835.602169799805,444.278071594238,332.043487548828,948.38134765625
"SPY190445","STVINCENT_BARRIERE_EXTERNE","-22.05091104","165.961204","2019-10-21",618.369687398275,596.996673583984,780.34075012207,456.314491271973,427.645355224609,831.580749511719,626.906768272663,616.100006103516,835.602169799805,444.278071594238,332.043487548828,948.38134765625
"SPY191037","BOURAIL_BAIE","-21.62330196","165.450172","2019-10-24",407.562870788574,414.186940850152,513.181536051432,296.056289333767,292.665234375,540.805878363715,375.160668120987,362.746890258789,476.059491136339,283.082828725179,208.422581312391,540.805878363715
"SPY191036","BOURAIL_BAIE","-21.62211701","165.44939","2019-10-24",407.562870788574,414.186940850152,513.181536051432,296.056289333767,292.665234375,540.805878363715,375.160668120987,362.746890258789,476.059491136339,283.082828725179,208.422581312391,540.805878363715
"SPY191031","BOURAIL_BAIE","-21.64239502","165.467292","2019-10-27",407.742638662352,413.34127223238,513.799811667584,295.519685753356,292.571412756088,542.486164498836,374.920325040642,365.778750967472,478.601721613458,282.442640686035,208.424547236016,542.486164498836
"SPY191032","BOURAIL_LAGON","-21.74434997","165.561206","2019-10-23",524.268697102865,444.11393737793,987.715390014648,313.05799407959,310.252319335938,1001.35028076172,467.22789632863,429.456878662109,955.272424316406,300.873037719727,267.329650878906,1001.35028076172
"SPY191042","BOURAIL_LAGON","-21.74347197","165.554044","2019-10-23",524.268697102865,444.11393737793,987.715390014648,313.05799407959,310.252319335938,1001.35028076172,467.22789632863,429.456878662109,955.272424316406,300.873037719727,267.329650878906,1001.35028076172
"SPY191024","BOURAIL_LAGON","-21.73816597","165.545243","2019-10-23",524.268697102865,444.11393737793,987.715390014648,313.05799407959,310.252319335938,1001.35028076172,467.22789632863,429.456878662109,955.272424316406,300.873037719727,267.329650878906,1001.35028076172
"SPY191573","BOURAIL_FONDS_BLANCS","-21.70477096","165.488727","2019-10-27",450.382431030273,440.932281494141,642.923611450195,308.975784301758,306.543518066406,706.179016113281,402.726500675596,399.605667114258,556.051083374023,274.309271240234,218.460632324219,706.179016113281
"SPY191575","BOURAIL_FONDS_BLANCS","-21.696566","165.481624","2019-10-27",450.382431030273,440.932281494141,642.923611450195,308.975784301758,306.543518066406,706.179016113281,402.726500675596,399.605667114258,556.051083374023,274.309271240234,218.460632324219,706.179016113281
"SPY191022","BOURAIL_FONDS_BLANCS","-21.68916897","165.474884","2019-10-27",450.382431030273,440.932281494141,642.923611450195,308.975784301758,306.543518066406,706.179016113281,402.726500675596,399.605667114258,556.051083374023,274.309271240234,218.460632324219,706.179016113281
"SPY191017","BOURAIL_BARRIERE_EXTERNE","-21.68929503","165.461305","2019-10-28",450.382431030273,440.932281494141,642.923611450195,308.975784301758,306.543518066406,706.179016113281,402.726500675596,399.605667114258,556.051083374023,274.309271240234,218.460632324219,706.179016113281
"SPY191018","BOURAIL_BARRIERE_EXTERNE","-21.67557604","165.455735","2019-10-28",450.382431030273,440.932281494141,642.923611450195,308.975784301758,306.543518066406,706.179016113281,402.726500675596,399.605667114258,556.051083374023,274.309271240234,218.460632324219,706.179016113281
"SPY191023","BOURAIL_BARRIERE_EXTERNE","-21.662742","165.446166","2019-10-28",402.567555745443,408.080430908203,504.563342407227,292.81048638916,289.456604919434,533.531683959961,370.245623116329,361.958168792725,473.997645965576,277.935210861206,204.976767578125,533.531683959961
"SPY190436","NEPOUI_BAIE","-21.35807399","164.979331","2019-11-17",404.446005401611,416.594829406738,544.794217681885,258.143054748535,249.328798522949,556.163824462891,374.015353274588,364.906963806152,489.065195129394,248.157575561523,208.125858764648,556.163824462891
"SPY190444","NEPOUI_BAIE","-21.35108398","164.977454","2019-11-17",404.446005401611,416.594829406738,544.794217681885,258.143054748535,249.328798522949,556.163824462891,374.015353274588,364.906963806152,489.065195129394,248.157575561523,208.125858764648,556.163824462891
"SPY190435","NEPOUI_BAIE","-21.35615897","164.981901","2019-11-17",406.405687189427,419.071870764908,547.77166679538,258.664640169728,249.709596594986,559.400791090362,375.963004540754,366.977145759427,491.327114805883,248.619253104074,209.083510729731,559.400791090362
"SPY191021","NEPOUI_LAGON","-21.39155801","164.975569","2019-11-20",400.418677755872,411.580132538418,536.579592492445,257.788321383494,248.680030103,547.360368260797,369.794987619057,362.022090120136,484.591747931714,247.444542737277,205.081223973688,547.360368260797
"SPY191041","NEPOUI_LAGON","-21.386507","164.982904","2019-11-20",400.418677755872,411.580132538418,536.579592492445,257.788321383494,248.680030103,547.360368260797,369.794987619057,362.022090120136,484.591747931714,247.444542737277,205.081223973688,547.360368260797
"SPY190434","NEPOUI_LAGON","-21.37910502","164.98312","2019-11-20",400.418677755872,411.580132538418,536.579592492445,257.788321383494,248.680030103,547.360368260797,369.794987619057,362.022090120136,484.591747931714,247.444542737277,205.081223973688,547.360368260797
"SPY191019","NEPOUI_FONDS_BLANCS","-21.39020098","164.951005","2019-11-19",396.859502757679,407.365880792791,531.189910222834,256.745099320845,247.763517899947,541.380731756037,366.417696532263,359.910098266602,481.232129017223,245.249401716752,203.162734430486,541.380731756037
"SPY190443","NEPOUI_FONDS_BLANCS","-21.38586997","164.945605","2019-11-19",397.419001873629,407.938855489095,533.412136134395,256.162139751293,247.261175932708,543.655776412399,367.092204192713,360.512804384585,482.057287993254,245.805478272615,203.639988934552,543.655776412399
"SPY190425","NEPOUI_FONDS_BLANCS","-21.38726497","164.937613","2019-11-19",395.888608851577,406.224912608754,531.021138388894,255.641752208363,246.902393687855,540.960793235085,365.560027554223,359.318013416637,480.18279296875,244.810146734064,202.928679310192,540.960793235085
"SPY190433","NEPOUI_BARRIERE_EXTERNE","-21.39848499","164.918786","2019-11-18",394.326811175876,401.549453735352,531.06539100647,255.675447502136,246.95534769694,540.690321350098,364.131209486622,355.188857777913,480.693327891032,243.332896728516,201.942124938965,540.690321350098
"SPY190440","NEPOUI_BARRIERE_EXTERNE","-21.38815798","164.897325","2019-11-18",469.665580749512,441.527557373047,785.48742980957,273.879644775391,269.256408691406,796.122497558594,439.562374826205,409.077941894531,719.840698242187,268.685632324219,236.811233520508,796.122497558594
"SPY190437","NEPOUI_BARRIERE_EXTERNE","-21.38651504","164.895984","2019-11-18",469.665580749512,441.527557373047,785.48742980957,273.879644775391,269.256408691406,796.122497558594,439.562374826205,409.077941894531,719.840698242187,268.685632324219,236.811233520508,796.122497558594
"SPY191088","GATOPE_BAIE","-20.95572998","164.613488","2019-12-02",540.854147203926,543.95471253687,688.51427718182,398.669532526756,365.554959355568,708.741159244459,501.200104206111,496.796221674705,671.975205744529,341.982946808484,282.93544598015,708.741159244459
"SPY191049","GATOPE_BAIE","-20.95155001","164.620238","2019-12-02",544.075140449736,546.708530743917,692.906145699819,401.518228197098,368.06910387675,713.718445460002,504.573846504423,499.779998143514,675.937497997284,343.047623713811,284.468714396159,713.718445460002
"SPY191050","GATOPE_BAIE","-20.96201196","164.63046","2019-12-02",525.777138551076,523.554301579793,668.599876976013,394.547270615896,359.806426048279,685.937075932821,482.375429439545,477.810891628265,643.877911790212,326.562019093831,273.30179977417,685.937075932821
"SPY191016","GATOPE_LAGON","-20.96982297","164.608105","2019-12-01",502.169677830192,518.751940046038,659.669446797274,334.458096126634,307.270433386978,679.308946259168,473.402050994043,470.206677650919,633.522992877571,318.692086932124,268.075893791354,679.308946259168
"SPY190446","GATOPE_LAGON","-20.96426703","164.605733","2019-12-01",512.929632425668,533.720475739124,674.066607666015,340.331308581782,317.441169888365,695.572102266199,487.952211462283,481.552266588398,654.707076787014,333.539440454221,275.218777824851,695.572102266199
"SPY190442","GATOPE_LAGON","-20.959544","164.601102","2019-12-01",516.526590177556,536.733139337278,679.254077387791,342.675248209635,318.9370209937,701.377639471316,491.803004879422,484.904047648112,660.936387484681,336.772685929841,279.982314465093,701.377639471316
"SPY190428","GATOPE_FONDS_BLANCS","-20.97107003","164.606232","2019-12-03",518.411281533793,519.084016138194,661.306071752432,386.511172563203,352.583204619739,679.308946259168,473.402050994043,470.206677650919,633.522992877571,318.692086932124,268.075893791354,679.308946259168
"SPY190417","GATOPE_FONDS_BLANCS","-20.95967903","164.595707","2019-12-03",525.339536942776,529.116259592884,671.748953592552,388.4998518314,353.949610872089,689.927149934589,484.07852930033,477.144927978516,651.196541782595,332.397509492118,275.305436908074,689.927149934589
