"code_spygen","station","latitude_start","longitude_start","X","pH_mean","pH_min","pH_max"
"SPY193699","Transect_8","-62.5456","-60.00811",465,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193671","Transect_8","-62.5456","-60.00811",465,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193676","Transect_9","-62.60636","-59.8205",466,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193705","Transect_9","-62.60636","-59.8205",466,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193697","Transect_10","-62.5571","-59.70919",467,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193707","Transect_10","-62.5571","-59.70919",467,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193693","Niskin_4","-62.59101","-59.90555",468,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193704","Transect_11","-64.85005","-62.98918",469,8.08143329620361,8.07077153523763,8.09974988301595
"SPY193706","Transect_11","-64.85005","-62.98918",469,8.08143329620361,8.07077153523763,8.09974988301595
"SPY193687","Transect_12","-64.81933","-63.08923",470,8.08213686943054,8.07135558128357,8.10161089897156
"SPY193711","Transect_12","-64.81933","-63.08923",470,8.08213686943054,8.07135558128357,8.10161089897156
"SPY193690","Transect_13","-64.8225","-62.99162",471,8.08143329620361,8.07077153523763,8.09974988301595
"SPY193698","Transect_13","-64.8225","-62.99162",471,8.08143329620361,8.07077153523763,8.09974988301595
"SPY193710","Niskin_5","-64.8894333","-62.8614833",472,8.08143329620361,8.07077153523763,8.09974988301595
"SPY193696","Transect_14","-64.87142","-63.12462",473,8.08213686943054,8.07135558128357,8.10161089897156
"SPY193694","Transect_14","-64.87142","-63.12462",473,8.08213686943054,8.07135558128357,8.10161089897156
"SPY193709","Transect_15","-64.90026","-62.99796",474,8.08143329620361,8.07077153523763,8.09974988301595
"SPY193689","Transect_15","-64.90026","-62.99796",474,8.08143329620361,8.07077153523763,8.09974988301595
"SPY193686","Niskin_6","-64.889","-62.86611",475,8.08143329620361,8.07077153523763,8.09974988301595
"SPY193703","Niskin_7","-63.23631","-62.14582",476,8.0826940536499,8.07222175598145,8.10263919830322
"SPY193754","Niskin_8","-62.6454333","-60.6325167",477,8.07701969146729,8.06712245941162,8.09188842773438
"SPY193747","Transect_16","-62.39617","-59.67725",478,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193750","Transect_16","-62.39617","-59.67725",478,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193744","Niskin_9","-62.6452778","-59.7233333",479,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193755","Transect_17","-62.395066","-59.68826",480,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193758","Transect_17","-62.395066","-59.68826",480,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193663","Niskin_10","-62.5033333","-59.8269444",481,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193760","Transect_18","-62.49397","-59.73703",482,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193761","Transect_18","-62.49397","-59.73703",482,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193752","Transect_19","-62.47186","-59.73343",483,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193757","Transect_19","-62.47186","-59.73343",483,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193668","Transect_20","-62.44286","-59.72348",484,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193756","Transect_20","-62.44286","-59.72348",484,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193673","Niskin_11","-62.48272","-59.72541",485,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193662","Niskin_12","-62.47441","-59.71356",486,8.07775497436523,8.0682315826416,8.09106731414795
"SPY193742","Transect_21","-64.3271","-62.12021",487,8.08106660842896,8.07056283950806,8.0991997718811
"SPY193743","Transect_21","-64.3271","-62.12021",487,8.08106660842896,8.07056283950806,8.0991997718811
"SPY193740","Transect_22","-64.36678","-62.16946",488,8.08106660842896,8.07056283950806,8.0991997718811
"SPY193741","Transect_22","-64.36678","-62.16946",488,8.08106660842896,8.07056283950806,8.0991997718811
"SPY193688","Niskin_13","-64.3981833","-62.2198833",489,8.08106660842896,8.07056283950806,8.0991997718811
"SPY193672","Transect_23","-64.18076","-61.6481",490,8.08099253972371,8.07054948806763,8.09868542353312
"SPY193701","Transect_23","-64.18076","-61.6481",490,8.08099253972371,8.07054948806763,8.09868542353312
"SPY193691","Transect_24","-64.17485","-61.7181",491,8.08099253972371,8.07054948806763,8.09868542353312
"SPY193702","Transect_24","-64.17485","-61.7181",491,8.08099253972371,8.07054948806763,8.09868542353312
"SPY193700","Niskin_14","-64.1926","-61.65885",492,8.08099253972371,8.07054948806763,8.09868542353312
"SPY193681","Transect_25","-64.08795","-61.71242",493,8.08099253972371,8.07054948806763,8.09868542353312
"SPY193708","Transect_25","-64.08795","-61.71242",493,8.08099253972371,8.07054948806763,8.09868542353312
"SPY193732","Niskin_15","-64.15321","-61.79775",494,8.08099253972371,8.07054948806763,8.09868542353312
"SPY193731","Niskin_16","-64.1237833","-61.782",495,8.08099253972371,8.07054948806763,8.09868542353312
"SPY193730","Transect_26","-64.12363","-61.78169",496,8.08099253972371,8.07054948806763,8.09868542353312
"SPY193716","Transect_26","-64.12363","-61.78169",496,8.08099253972371,8.07054948806763,8.09868542353312
"SPY193745","Transect_27","-63.51437","-55.75053",497,8.0949479511806,8.08183833530971,8.11099093300956
"SPY193723","Transect_27","-63.51437","-55.75053",497,8.0949479511806,8.08183833530971,8.11099093300956
"SPY193746","Transect_28","-63.53182","-56.16251",498,8.09632628304618,8.08265372685024,8.11293588365827
"SPY193714","Transect_28","-63.53182","-56.16251",498,8.09632628304618,8.08265372685024,8.11293588365827
"SPY193737","Niskin_17","-63.55992","-55.82481",499,8.09681761264801,8.08315908908844,8.11345887184143
"SPY193753","Transect_29","-63.58511","-56.03083",500,8.09632628304618,8.08265372685024,8.11293588365827
"SPY193759","Transect_29","-63.58511","-56.03083",500,8.09632628304618,8.08265372685024,8.11293588365827
"SPY193674","Transect_30","-63.57337","-55.79179",501,8.09681761264801,8.08315908908844,8.11345887184143
"SPY193749","Transect_30","-63.57337","-55.79179",501,8.09681761264801,8.08315908908844,8.11345887184143
"SPY193718","Niskin_18","-63.555","-55.8066667",502,8.09681761264801,8.08315908908844,8.11345887184143
"SPY193722","Niskin_19","-63.4546167","-56.2511833",503,8.09163011823382,8.07900932856968,8.10728972298758
"SPY193712","Niskin_20","-63.4515667","-56.2577833",504,8.09163011823382,8.07900932856968,8.10728972298758
"SPY193726","Niskin_21","-63.3780833","-56.88785",505,8.08766094843546,8.07609955469767,8.10261329015096
"SPY193713","Transect_Drake_1","-61.8533333","-57.2933333",506,8.0757942199707,8.06611251831055,8.09003734588623
"SPY193719","Transect_Drake_1","-61.8533333","-57.2933333",506,8.0757942199707,8.06611251831055,8.09003734588623
"SPY193728","Transect_Drake_2","-61.5805","-57.6738333",507,8.07481002807617,8.06529998779297,8.08878231048584
"SPY193715","Transect_Drake_2","-61.5805","-57.6738333",507,8.07481002807617,8.06529998779297,8.08878231048584
"SPY193724","Transect_Drake_3","-61.3231667","-58.054",508,8.07481002807617,8.06529998779297,8.08878231048584
"SPY193735","Transect_Drake_3","-61.3231667","-58.054",508,8.07481002807617,8.06529998779297,8.08878231048584
"SPY193721","Transect_Drake_4","-61.0923333","-58.4073333",509,8.07481002807617,8.06529998779297,8.08878231048584
"SPY193736","Transect_Drake_4","-61.0923333","-58.4073333",509,8.07481002807617,8.06529998779297,8.08878231048584
"SPY193734","Transect_Drake_5","-60.8088333","-58.8038333",510,8.07215118408203,8.06291675567627,8.08535766601562
"SPY193725","Transect_Drake_5","-60.8088333","-58.8038333",510,8.07215118408203,8.06291675567627,8.08535766601562
"SPY193003","Transect_Drake_6","-60.3453333","-59.4675",511,8.07215118408203,8.06291675567627,8.08535766601562
"SPY103004","Transect_Drake_6","-60.3453333","-59.4675",511,8.07215118408203,8.06291675567627,8.08535766601562
"SPY193013","Transect_Drake_7","-59.935","-60.0761667",512,8.07111263275146,8.0611515045166,8.08544158935547
"SPY193018","Transect_Drake_7","-59.935","-60.0761667",512,8.07111263275146,8.0611515045166,8.08544158935547
"SPY193727","Transect_Drake_8","-59.4793333","-60.7065",513,8.07102012634277,8.06039142608643,8.08659172058105
"SPY193738","Transect_Drake_8","-59.4793333","-60.7065",513,8.07102012634277,8.06039142608643,8.08659172058105
"SPY193014","Transect_Drake_9","-59.088","-61.2583333",514,8.07102012634277,8.06039142608643,8.08659172058105
"SPY193733","Transect_Drake_9","-59.088","-61.2583333",514,8.07102012634277,8.06039142608643,8.08659172058105
"SPY193717","Transect_Drake_10","-58.7418333","-61.7336667",515,8.0721549987793,8.06260776519775,8.08967399597168
"SPY193739","Transect_Drake_10","-58.7418333","-61.7336667",515,8.0721549987793,8.06260776519775,8.08967399597168
"SPY193720","Transect_Drake_11","-58.3241667","-62.2928333",516,8.0721549987793,8.06260776519775,8.08967399597168
"SPY193729","Transect_Drake_11","-58.3241667","-62.2928333",516,8.0721549987793,8.06260776519775,8.08967399597168
"SPY201519","SVAL_04","74.4138888","19.2811111",517,8.14484310150146,8.12798118591309,8.17608165740967
"SPY201518","SVAL_05","77.0002777","15.0911111",518,8.14481945037842,8.12864780426025,8.18213214874268
"SPY201522","SVAL_07","77.5622222","14.0313888",519,8.14859422047933,8.12970542907715,8.19252300262451
"SPY201521","SVAL_09","77.4947222","14.5688888",520,8.14859422047933,8.12970542907715,8.19252300262451
"SPY201515","SVAL_10","78.2616666","15.3813888",521,8.15228939056396,8.13130664825439,8.20053672790527
"SPY201509","SVAL_11","78.2358333","13.8141666",522,8.14764436086019,8.13065656026204,8.19050407409668
"SPY201514","SVAL_12","78.4194444","12.0133333",523,8.14804625511169,8.13320136070251,8.18947172164917
"SPY201524","SVAL_13","78.8702777","11.5674999",524,8.15845600763957,8.14357566833496,8.20004574457804
"SPY201523","SVAL_14","79.9191666","12.1313888",525,8.1681866645813,8.15317642688751,8.20475804805756
"SPY201516","SVAL_15","79.7616666","14.1994444",526,8.17156140009562,8.15635458628337,8.20873785018921
"SPY201513","SVAL_16","79.1308333","16.0416666",527,8.17244084676107,8.15652815500895,8.21303367614746
"SPY201526","SVAL_17","80.005","14.7308333",528,8.17301464080811,8.15726757049561,8.21203804016113
"SPY201520","SVAL_19","80.8727777","20.2816666",529,8.16682052612305,8.14983940124512,8.21306705474854
"SPY201517","SVAL_20","80.3536111","22.6808333",530,8.15462382634481,8.13944721221924,8.20509084065755
"SPY201510","SVAL_21","81.2616666","27.2097222",531,8.1577672958374,8.14316177368164,8.19888401031494
"SPY201527","SVAL_22","80.0688888","30.9797222",532,8.15031719207764,8.13823318481445,8.19121265411377
"SPY201512","SVAL_23","78.6911111","27.0711111",533,8.14621734619141,8.13180541992188,8.19910430908203
"SPY201525","SVAL_24","76.5647222","25.3155555",534,8.15095520019531,8.12903213500977,8.19582271575928
"SPY201528","NOR_25","73.3763888","28.7633333",535,8.14146995544434,8.12927627563477,8.17106151580811
"SPY201511","NOR_26","69.9877777","30.8922222",536,8.13995342254639,8.12098751068115,8.16811561584473
"SPY191446","SM00801","-24.9126200191677","168.359084967524",537,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191475","SM00802","-24.9294969812036","168.354447009042",538,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191457","SM00803","-24.9393739644438","168.358698980883",539,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191452","SM00804","-24.9271320272237","168.368084030226",540,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191474","SM00805","-24.9119900353253","168.370695998892",541,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191472","SM00806","-24.9073499813676","168.371736025438",542,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191468","SM00807","-24.8930719960481","168.371278960258",543,8.1021728515625,8.0711841583252,8.12926578521729
"SPY192536","SM00808","-24.8798949737102","168.3635260351",544,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191447","SM00809","-24.8901120107621","168.362221978605",545,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191473","SM00810","-24.9010410066694","168.361453022808",546,8.1021728515625,8.0711841583252,8.12926578521729
"SPY191542","SM00901","-23.2910530082881","168.239662963896",547,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191541","SM00902","-23.2970169838518","168.238156987354",548,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191535","SM00903","-23.3029689732939","168.242996027693",549,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191540","SM00904","-23.3004430029541","168.249724013731",550,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191529","SM00905","-23.2910270243883","168.239633040503",551,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191469","SM00906","-23.3124710340053","168.247468024492",552,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191539","SM00907","-23.3201009966433","168.252402031794",553,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191537","SM00908","-23.3227749913931","168.25801698491",554,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191528","SM00909","-23.3142360113561","168.25817800127",555,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191465","SM00910","-23.3108850102872","168.255161019042",556,8.10041904449463,8.06997299194336,8.12755393981934
"SPY191555","SM01003","-22.8852150030434","167.658801013604",557,8.09872722625732,8.06853485107422,8.12619876861572
"SPY191556","SM01004","-22.8870339598507","167.672275006771",558,8.09872722625732,8.06853485107422,8.12619876861572
"SPY191554","SM01009","-22.8855129797012","167.687032017857",559,8.09872722625732,8.06853485107422,8.12619876861572
"SPY191558","SM01008","-22.875059992075","167.697969982401",560,8.09872722625732,8.06853485107422,8.12619876861572
"SPY191564","SM01007","-22.8631970006973","167.695202026516",561,8.09872722625732,8.06853485107422,8.12619876861572
"SPY191563","SM01006","-22.8549249842763","167.679696008563",562,8.09872722625732,8.06853485107422,8.12619876861572
"SPY191560","SM01001","-22.8582940064371","167.657653028145",563,8.09872722625732,8.06853485107422,8.12619876861572
"SPY191559","SM01002","-22.8706960380077","167.654189039022",564,8.09872722625732,8.06853485107422,8.12619876861572
"SPY191565","SM01005","-22.8710029833019","167.670061010867",565,8.09872722625732,8.06853485107422,8.12619876861572
"SPY191561","SM01010","-22.8707429766655","167.684509987012",566,8.09872722625732,8.06853485107422,8.12619876861572
"SPY191523","SM01101","-20.127531979233","163.771739015356",567,8.08970365524292,8.06262311935425,8.11519613265991
"SPY191524","SM01102","-20.134220989421","163.774574026465",568,8.08970365524292,8.06262311935425,8.11519613265991
"SPY191520","SM01103","-20.1363830175251","163.776805959642",569,8.08970365524292,8.06262311935425,8.11519613265991
"SPY191522","SM01104","-20.1410339679569","163.78124602139",570,8.08970365524292,8.06262311935425,8.11519613265991
"SPY191492","SM01105","-20.1451980136335","163.783737039194",571,8.08970365524292,8.06262311935425,8.11519613265991
"SPY191494","SM01109","-20.1721340138465","163.804240012541",572,8.08970365524292,8.06262311935425,8.11519613265991
"SPY191480","SM01108","-20.1641449704766","163.79472495988",573,8.08970365524292,8.06262311935425,8.11519613265991
"SPY191491","SM01110","-20.175105985254","163.805780019611",574,8.08970365524292,8.06262311935425,8.11519613265991
"SPY191526","SM01107","-20.1598479878157","163.790550017729",575,8.08970365524292,8.06262311935425,8.11519613265991
"SPY191527","SM01106","-20.1541880238801","163.787783989683",576,8.08970365524292,8.06262311935425,8.11519613265991
"SPY191428","SM01201","-19.4622690416873","163.220570040867",577,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191481","SM01203","-19.4903250318021","163.226925032213",578,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191438","SM01205","-19.5216059591621","163.238371023908",579,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191433","SM01204","-19.5063369814306","163.229949977249",580,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191511","SM01202","-19.4766590092331","163.221144033596",581,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191510","SM01210","-19.4372039660811","163.226513983682",582,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191476","SM01206","-19.416755978018","163.177804984152",583,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191443","SM01207","-19.411301035434","163.190634995699",584,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191429","SM01208","-19.4160219747573","163.200526982546",585,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191430","SM01209","-19.4315839838237","163.216539015993",586,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191015","SM01301","-25.021012024954","159.508982012048",587,8.10342884063721,8.07410335540771,8.12419509887695
"SPY191089","SM01302","-25.0194939784706","159.524808973074",588,8.10342884063721,8.07410335540771,8.12419509887695
"SPY191080","SM01306","-25.0286160036922","159.496226012707",589,8.10443687438965,8.07599067687988,8.12437438964844
"SPY191092","SM01305","-25.0287360325456","159.510215995833",590,8.10342884063721,8.07410335540771,8.12419509887695
"SPY191011","SM01303","-25.0323550030589","159.523711027578",591,8.10342884063721,8.07410335540771,8.12419509887695
"SPY191098","SM01304","-25.0401429645717","159.534098971635",592,8.10342884063721,8.07410335540771,8.12419509887695
"SPY191105","SM01307","-25.040429038927","159.503044020385",593,8.10342884063721,8.07410335540771,8.12419509887695
"SPY191590","SM01308","-25.0532769877464","159.506719987839",594,8.10342884063721,8.07410335540771,8.12419509887695
"SPY191013","SM01309","-25.0553899817169","159.523901967332",595,8.10342884063721,8.07410335540771,8.12419509887695
"SPY191593","SM01310","-25.0435350369662","159.520808039233",596,8.10342884063721,8.07410335540771,8.12419509887695
"SPY191004","SM01408","-23.1207189895213","159.447111999616",597,8.10094261169434,8.06967163085938,8.12774848937988
"SPY190999","SM01410","-23.1160810310394","159.460753966123",598,8.10094261169434,8.06967163085938,8.12774848937988
"SPY191010","SM01407","-23.1101499963552","159.449034975842",599,8.10094261169434,8.06967163085938,8.12774848937988
"SPY190993","SM01409","-23.1056390237063","159.464663034305",600,8.10094261169434,8.06967163085938,8.12774848937988
"SPY191003","SM01406","-23.0993840284646","159.451139001176",601,8.10094261169434,8.06967163085938,8.12774848937988
"SPY191086","SM01404","-23.0953909736127","159.470301037654",602,8.10094261169434,8.06967163085938,8.12774848937988
"SPY191991","SM01403","-23.0901859793812","159.457579990849",603,8.10094261169434,8.06967163085938,8.12774848937988
"SPY191008","SM01405","-23.0855770222843","159.476459976286",604,8.10094261169434,8.06967163085938,8.12774848937988
"SPY191009","SM01402","-23.0817380268127","159.463602975011",605,8.10094261169434,8.06967163085938,8.12774848937988
"SPY191005","SM01401","-23.0760690104216","159.479492967948",606,8.10094261169434,8.06967163085938,8.12774848937988
"SPY191515","SM01610","-21.0537050385028","162.262251963839",607,8.09478855133057,8.06448364257812,8.1223726272583
"SPY191493","SM01609","-21.0480250418186","162.281692028046",608,8.09478855133057,8.06448364257812,8.1223726272583
"SPY191502","SM01602","-21.0524100344628","162.300022998825",609,8.09478855133057,8.06448364257812,8.1223726272583
"SPY191487","SM01604","-21.0620270110667","162.288767024875",610,8.09478855133057,8.06448364257812,8.1223726272583
"SPY191488","SM01606","-21.0620610415936","162.288779010996",611,8.09478855133057,8.06448364257812,8.1223726272583
"SPY191482","SM01608","-21.0584610141814","162.241015993059",612,8.09478855133057,8.06448364257812,8.1223726272583
"SPY191514","SM01607","-21.0408750269562","162.253708960488",613,8.09478855133057,8.06448364257812,8.1223726272583
"SPY191499","SM01605","-21.0394060146064","162.227230025455",614,8.09478855133057,8.06448364257812,8.1223726272583
"SPY191517","SM01603","-21.0497969761491","162.218983992934",615,8.09478855133057,8.06448364257812,8.1223726272583
"SPY191500","SM01601","-21.0385069716722","162.209757026285",616,8.09478855133057,8.06448364257812,8.1223726272583
"SPY191486","GLN_lagon","-19.3972419854254","163.227148996666",617,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191485","GLN_lagon","-19.3880020268261","163.22723600082",618,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191512","GLN_lagon","-19.3790949974209","163.226146018133",619,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191441","GLN_récif","-19.4889089930803","163.2280480396",620,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191458","GLN_récif","-19.480171026662","163.224175013602",621,8.08896636962891,8.06252288818359,8.11418342590332
"SPY191449","GLN_récif","-19.4743499625474","163.219957994297",622,8.08896636962891,8.06252288818359,8.11418342590332
"SPY193091","Sud_Armen","47.930277777777775","-5.075",NA,NA,NA,NA
"SPY192815","Sud_Armen","47.930277777777775","-5.075",NA,NA,NA,NA
"SPY193094","Sud_Sud_Armen","47.91777777777777","-5.059722222222222",NA,NA,NA,NA
"SPY192842","Sud_Sud_Armen","47.91777777777777","-5.059722222222222",NA,NA,NA,NA
"SPY193095","Chaussee_de_sein","48.05777777777777","-5.079166666666667",NA,NA,NA,NA
"SPY192828","Chaussee_de_sein","48.05777777777777","-5.079166666666667",NA,NA,NA,NA
"SPY193099","Chaussee_de_sein-2","48.04611111111111","-5.069999999999999",NA,NA,NA,NA
"SPY193089","Chaussee_de_sein-2","48.04611111111111","-5.069999999999999",NA,NA,NA,NA
"SPY193078","Raz_de_sein","48.00944444444445","-4.726666666666667",NA,NA,NA,NA
"SPY193073","Raz_de_sein","48.00944444444445","-4.726666666666667",NA,NA,NA,NA
"SPY193080","Raz_de_sein-2","48.04805555555556","-4.780833333333334",NA,NA,NA,NA
"SPY193084","Raz_de_sein-2","48.04805555555556","-4.780833333333334",NA,NA,NA,NA
"SPY193069","Tevennec","48.07333333333334","-4.8277777777777775",NA,NA,NA,NA
"SPY192837","Tevennec","48.07333333333334","-4.8277777777777775",NA,NA,NA,NA
"SPY193071","Nord_Tevennec","48.084722222222226","-4.809166666666666",NA,NA,NA,NA
"SPY193074","Nord_Tevennec","48.084722222222226","-4.809166666666666",NA,NA,NA,NA
"SPY193077","Baie_douarnenez_Nord","48.095","-4.758333333333334",NA,NA,NA,NA
"SPY193072","Baie_douarnenez_Nord","48.095","-4.758333333333334",NA,NA,NA,NA
"SPY193075","Pointe_du_Raz","48.08166666666667","-4.714722222222222",NA,NA,NA,NA
"SPY193076","Pointe_du_Raz","48.08166666666667","-4.714722222222222",NA,NA,NA,NA
"SPY193087","Baie_Audierne_T1","47.87138888888889","-4.487777777777778",NA,NA,NA,NA
"SPY193088","Baie_Audierne_T1","47.87138888888889","-4.487777777777778",NA,NA,NA,NA
"SPY193097","Baie_Audierne_T2","47.88472222222222","-4.537222222222222",NA,NA,NA,NA
"SPY193092","Baie_Audierne_T2","47.88472222222222","-4.537222222222222",NA,NA,NA,NA
"SPY193067","Baie_Audierne_T3","47.907777777777774","-4.59",NA,NA,NA,NA
"SPY193082","Baie_Audierne_T3","47.907777777777774","-4.59",NA,NA,NA,NA
"SPY193083","Baie_Audierne_T4","47.93138888888889","-4.430000000000001",NA,NA,NA,NA
"SPY193093","Baie_Audierne_T4","47.93138888888889","-4.430000000000001",NA,NA,NA,NA
"SPY193066","Baie_Audierne_T5","47.956944444444446","-4.460277777777778",NA,NA,NA,NA
"SPY193086","Baie_Audierne_T5","47.956944444444446","-4.460277777777778",NA,NA,NA,NA
"SPY193085","Baie_Audierne_T6","47.97944444444445","-4.490555555555556",NA,NA,NA,NA
"SPY193096","Baie_Audierne_T6","47.97944444444445","-4.490555555555556",NA,NA,NA,NA
"SPY193081","Baie_Audierne_T7","47.988055555555555","-4.532222222222222",NA,NA,NA,NA
"SPY193098","Baie_Audierne_T7","47.988055555555555","-4.532222222222222",NA,NA,NA,NA
"YLJK01_1","YLJK01","39.8933 ","124.2161 ",NA,NA,NA,NA
"YLJK01_2","YLJK01","39.8933 ","124.2161 ",NA,NA,NA,NA
"YLJK01_3","YLJK01","39.8933 ","124.2161 ",NA,NA,NA,NA
"YLJK02_1","YLJK02","39.8681 ","124.2186 ",NA,NA,NA,NA
"YLJK02_2","YLJK02","39.8681 ","124.2186 ",NA,NA,NA,NA
"YLJK02_3","YLJK02","39.8681 ","124.2186 ",NA,NA,NA,NA
"YLJK03_1","YLJK03","39.8311 ","124.1603 ",NA,NA,NA,NA
"YLJK03_2","YLJK03","39.8311 ","124.1603 ",NA,NA,NA,NA
"YLJK03_3","YLJK03","39.8311 ","124.1603 ",NA,NA,NA,NA
"YLJK04_1","YLJK04","39.7322 ","124.1436 ",NA,NA,NA,NA
"YLJK04_2","YLJK04","39.7322 ","124.1436 ",NA,NA,NA,NA
"YLJK04_3","YLJK04","39.7322 ","124.1436 ",NA,NA,NA,NA
"YLJK05_1","YLJK05","39.7828 ","124.1636 ",NA,NA,NA,NA
"YLJK05_2","YLJK05","39.7828 ","124.1636 ",NA,NA,NA,NA
"YLJK05_3","YLJK05","39.7828 ","124.1636 ",NA,NA,NA,NA
"YLJK06_1","YLJK06","39.6617 ","123.7419 ",NA,NA,NA,NA
"YLJK06_2","YLJK06","39.6617 ","123.7419 ",NA,NA,NA,NA
"YLJK06_3","YLJK06","39.6617 ","123.7419 ",NA,NA,NA,NA
"YLJK07_1","YLJK07","39.6617 ","123.8428 ",NA,NA,NA,NA
"YLJK07_2","YLJK07","39.6617 ","123.8428 ",NA,NA,NA,NA
"YLJK07_3","YLJK07","39.6617 ","123.8428 ",NA,NA,NA,NA
"YLJK08_1","YLJK08","39.6602 ","123.9389 ",NA,NA,NA,NA
"YLJK08_2","YLJK08","39.6602 ","123.9389 ",NA,NA,NA,NA
"YLJK08_3","YLJK08","39.6602 ","123.9389 ",NA,NA,NA,NA
"YLJK09_1","YLJK09","39.6586 ","124.0400 ",NA,NA,NA,NA
"YLJK09_2","YLJK09","39.6586 ","124.0400 ",NA,NA,NA,NA
"YLJK09_3","YLJK09","39.6586 ","124.0400 ",NA,NA,NA,NA
"YLJK10_1","YLJK10","39.6597 ","124.1281 ",NA,NA,NA,NA
"YLJK10_2","YLJK10","39.6597 ","124.1281 ",NA,NA,NA,NA
"YLJK10_3","YLJK10","39.6597 ","124.1281 ",NA,NA,NA,NA
"YLJK11_1","YLJK11","39.6236 ","123.7425 ",NA,NA,NA,NA
"YLJK11_2","YLJK11","39.6236 ","123.7425 ",NA,NA,NA,NA
"YLJK11_3","YLJK11","39.6236 ","123.7425 ",NA,NA,NA,NA
"YLJK12_1","YLJK12","39.6244 ","123.8425 ",NA,NA,NA,NA
"YLJK12_2","YLJK12","39.6244 ","123.8425 ",NA,NA,NA,NA
"YLJK12_3","YLJK12","39.6244 ","123.8425 ",NA,NA,NA,NA
"YLJK13_1","YLJK13","39.6227 ","123.9431 ",NA,NA,NA,NA
"YLJK13_2","YLJK13","39.6227 ","123.9431 ",NA,NA,NA,NA
"YLJK13_3","YLJK13","39.6227 ","123.9431 ",NA,NA,NA,NA
"YLJK14_1","YLJK14","39.6256 ","124.0381 ",NA,NA,NA,NA
"YLJK14_2","YLJK14","39.6256 ","124.0381 ",NA,NA,NA,NA
"YLJK14_3","YLJK14","39.6256 ","124.0381 ",NA,NA,NA,NA
"YLJK15_1","YLJK15","39.6289 ","124.1122 ",NA,NA,NA,NA
"YLJK15_2","YLJK15","39.6289 ","124.1122 ",NA,NA,NA,NA
"YLJK15_3","YLJK15","39.6289 ","124.1122 ",NA,NA,NA,NA
"YLJK16_1","YLJK16","39.7311 ","123.7567 ",NA,NA,NA,NA
"YLJK16_2","YLJK16","39.7311 ","123.7567 ",NA,NA,NA,NA
"YLJK16_3","YLJK16","39.7311 ","123.7567 ",NA,NA,NA,NA
"YLJK17_1","YLJK17","39.7314 ","123.8047 ",NA,NA,NA,NA
"YLJK17_2","YLJK17","39.7314 ","123.8047 ",NA,NA,NA,NA
"YLJK17_3","YLJK17","39.7314 ","123.8047 ",NA,NA,NA,NA
"YLJK18_1","YLJK18","39.7297 ","123.8669 ",NA,NA,NA,NA
